event_id,ts,event_type,session_id,underlying,exchange,instrument_kind,instrument_class,lifecycle_state,exposure_group,decision_source,strategy_version,score_version,universe_version,parameter_profile,payload_json
20260821125122801216-1,2026-08-21T12:51:22.801216+05:30,DAILY_MODE_CONTEXT,20260821_125122,,,,,,INDEX:,daily_mode_operator_control,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""computed_mode"": ""NORMAL"", ""effective_mode"": ""NORMAL"", ""path"": ""uploads\\DAILY_MODE.txt"", ""reason"": ""Daily mode is for 2026-08-17, not 2026-08-21"", ""status"": ""STALE""}"
20260821125407566769-2,2026-08-21T12:54:07.566769+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260821_125122,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 21_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 48.619633514481876, ""calibration_uncertainty_risk"": 42.857142857142854, ""cross_instrument_market_hostility"": 21.486222694336977, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""21_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 48.59501006034501, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-21T12:54:07.566769+05:30""}}"
20260821125453713689-3,2026-08-21T12:54:53.713689+05:30,DATA_HEALTH_ALERT,20260821_125122,NIFTY,NSE,INDEX,NSE_INDEX,,INDEX:BROAD_EQUITY,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T12:54:53.713689+05:30"", ""last_reason"": ""Option chain stale 41.03s; Candidate option quote stale 41.71s; Candidate option quote stale 41.71s; Candidate option quote stale 42.71s; Candidate option quote stale 42.71s; Candidate option quote stale 42.71s; Candidate option quote stale 42.71s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821125453723029-4,2026-08-21T12:54:53.723029+05:30,DATA_HEALTH_ALERT,20260821_125122,BANKNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:BANKING,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T12:54:53.723029+05:30"", ""last_reason"": ""Option chain stale 41.03s; Candidate option quote stale 41.72s; Candidate option quote stale 41.72s; Candidate option quote stale 41.72s; Candidate option quote stale 41.72s; Candidate option quote stale 37.72s; Candidate option quote stale 35.72s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821125453727031-5,2026-08-21T12:54:53.727031+05:30,DATA_HEALTH_ALERT,20260821_125122,FINNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:FINANCIALS,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T12:54:53.727031+05:30"", ""last_reason"": ""Option chain stale 41.04s; Candidate option quote stale 37.73s; Candidate option quote stale 32.73s; Candidate option quote stale 232.73s; Candidate option quote stale 95.73s; Candidate option quote stale 33.73s; Candidate option quote stale 120.73s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821125453729717-6,2026-08-21T12:54:53.729717+05:30,DATA_HEALTH_ALERT,20260821_125122,BANKEX,BSE,INDEX,BSE_INDEX,,INDEX:BANKING,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T12:54:53.729717+05:30"", ""last_reason"": ""Option chain stale 41.04s; Candidate option quote stale 740.73s; Candidate option quote stale 67.73s; Candidate option quote stale 46493.73s; Candidate option quote stale 684.73s; Candidate option quote stale 30.73s; Candidate option quote stale 433.73s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821125453732476-7,2026-08-21T12:54:53.732476+05:30,DATA_HEALTH_ALERT,20260821_125122,FOCIT,BSE,INDEX,BSE_INDEX,,INDEX:BSE_OTHER,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T12:54:53.732476+05:30"", ""last_reason"": ""Option chain stale 41.04s; Candidate option quote stale 46493.73s; Candidate option quote stale 46493.73s; Candidate option quote stale 46493.73s; Candidate option quote stale 46493.73s; Candidate option quote stale 3790.73s; Candidate option quote stale 46493.73s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821125453734325-8,2026-08-21T12:54:53.734325+05:30,DATA_HEALTH_ALERT,20260821_125122,ADANIENT,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:ADANIENT,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T12:54:53.734325+05:30"", ""last_reason"": ""Option chain stale 41.05s; Candidate option quote stale 182.73s; Candidate option quote stale 154.73s; Candidate option quote stale 450.73s; Candidate option quote stale 289.73s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821125453736771-9,2026-08-21T12:54:53.736771+05:30,DATA_HEALTH_ALERT,20260821_125122,ADANIPORTS,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:ADANIPORTS,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T12:54:53.736771+05:30"", ""last_reason"": ""Option chain stale 41.05s; Candidate option quote stale 56.74s; Candidate option quote stale 104.74s; Candidate option quote stale 34.74s; Candidate option quote stale 57.74s; Candidate option quote stale 41.74s; Candidate option quote stale 68.74s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821125453742516-10,2026-08-21T12:54:53.742516+05:30,DATA_HEALTH_ALERT,20260821_125122,APOLLOHOSP,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:APOLLOHOSP,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T12:54:53.742516+05:30"", ""last_reason"": ""Option chain stale 41.05s; Candidate option quote stale 15.74s; Candidate option quote stale 61.74s; Candidate option quote stale 521.74s; Candidate option quote stale 42.74s; Candidate option quote warning stale 7.74s; Candidate option quote stale 36.74s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821125453711373-11,2026-08-21T12:54:53.711373+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260821_125122,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 12_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 48.92047970020093, ""calibration_uncertainty_risk"": 66.66666666666667, ""cross_instrument_market_hostility"": 24.50418433381998, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""12_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 50.46429012514756, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-21T12:54:53.711373+05:30""}}"
20260821125604863717-12,2026-08-21T12:56:04.863717+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260821_125122,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 29_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 46.845450449395145, ""calibration_uncertainty_risk"": 62.06896551724138, ""cross_instrument_market_hostility"": 22.151763888832207, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""29_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 49.245163665977294, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-21T12:56:04.863717+05:30""}}"
20260821125750898699-13,2026-08-21T12:57:50.898699+05:30,DATA_HEALTH_ALERT,20260821_125122,MIDCPNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:MIDCAP,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T12:57:50.898699+05:30"", ""last_reason"": ""Option chain stale 100.90s; Candidate option quote stale 85.90s; Candidate option quote stale 82.90s; Candidate option quote stale 98.90s; Candidate option quote stale 110.90s; Candidate option quote stale 83.90s; Candidate option quote stale 136.90s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821125750890760-14,2026-08-21T12:57:50.890760+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260821_125122,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 24_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 37.36050382587767, ""calibration_uncertainty_risk"": 45.833333333333336, ""cross_instrument_market_hostility"": 22.721213291725007, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""24_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 46.176035281481084, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-21T12:57:50.890760+05:30""}}"
20260821125903595367-15,2026-08-21T12:59:03.595367+05:30,INCIDENT_ENTRY_BLOCK,20260821_125122,,,,,,INDEX:,incident_guard,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Cycle failure: OptionChainParseError: Missing CE at strike 1135.0; reconnect stabilization in progress""}"
20260821130001369428-16,2026-08-21T13:00:01.369428+05:30,INCIDENT_ENTRY_BLOCK,20260821_125122,,,,,,INDEX:,incident_guard,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Cycle failure: OptionChainParseError: Missing CE at strike 4080.0; reconnect stabilization in progress""}"
20260821130112637054-17,2026-08-21T13:01:12.637054+05:30,DATA_HEALTH_ALERT,20260821_125122,NIFTY,NSE,INDEX,NSE_INDEX,,INDEX:BROAD_EQUITY,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:01:12.637054+05:30"", ""last_reason"": ""Invalid IV for CE 22750.0; Missing delta for CE 22750.0; Invalid IV for PE 22750.0; Zero volume CE at 22750.0; Zero volume CE at 22850.0; Zero volume CE at 22950.0; Candidate option quote stale 28.63s; Candidate option quote stale 28.63s; Candidate option quote stale 29.63s; Candidate option quote stale 28.63s; Candidate option quote stale 29.63s; Candidate option quote stale 28.64s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821130112648988-18,2026-08-21T13:01:12.648988+05:30,DATA_HEALTH_ALERT,20260821_125122,BANKNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:BANKING,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:01:12.648988+05:30"", ""last_reason"": ""Invalid IV for CE 54700.0; Missing delta for CE 54700.0; Invalid IV for PE 54700.0; Zero volume CE at 54700.0; Zero volume CE at 54800.0; Zero volume CE at 54900.0; Candidate option quote stale 27.65s; Candidate option quote stale 26.65s; Candidate option quote stale 27.65s; Candidate option quote stale 27.65s; Candidate option quote stale 26.65s; Candidate option quote stale 26.65s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821130112655203-19,2026-08-21T13:01:12.655203+05:30,DATA_HEALTH_ALERT,20260821_125122,MIDCPNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:MIDCAP,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:01:12.655203+05:30"", ""last_reason"": ""CE/PE timestamp delta 13.00s at 14850.0; CE/PE timestamp delta 122.00s at 14875.0; Candidate option quote stale 34.65s; Candidate option quote stale 21.65s; Candidate option quote stale 23.65s; Candidate option quote stale 25.65s; Candidate option quote stale 23.65s; Candidate option quote stale 145.65s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821130112632160-20,2026-08-21T13:01:12.632160+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260821_125122,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 21_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 46.20235424184904, ""calibration_uncertainty_risk"": 47.61904761904762, ""cross_instrument_market_hostility"": 20.448250353056334, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""21_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 48.02119101202591, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-21T13:01:12.632160+05:30""}}"
20260821130127033775-21,2026-08-21T13:01:27.033775+05:30,DATA_HEALTH_ALERT,20260821_125122,SBIN,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:SBIN,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:01:27.033775+05:30"", ""last_reason"": ""CE/PE timestamp delta 12.00s at 1040.0; CE/PE timestamp delta 15.00s at 1050.0; CE/PE timestamp delta 34.00s at 1060.0; Candidate option quote stale 12.03s; Candidate option quote stale 27.03s; Candidate option quote stale 57.03s; Candidate option quote stale 45.03s; Candidate option quote stale 27.03s; Candidate option quote stale 61.03s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821130127036943-22,2026-08-21T13:01:27.036943+05:30,DATA_HEALTH_ALERT,20260821_125122,SUNPHARMA,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:SUNPHARMA,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:01:27.036943+05:30"", ""last_reason"": ""CE/PE timestamp delta 127.00s at 1860.0; Candidate option quote stale 13.04s; Candidate option quote stale 12.04s; Candidate option quote stale 82.04s; Candidate option quote stale 209.04s; Candidate option quote stale 13.04s; Candidate option quote stale 13.04s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821130127040404-23,2026-08-21T13:01:27.040404+05:30,DATA_HEALTH_ALERT,20260821_125122,TCS,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:TCS,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:01:27.040404+05:30"", ""last_reason"": ""CE/PE timestamp delta 34.00s at 2280.0; CE/PE timestamp delta 25.00s at 2320.0; Candidate option quote stale 13.04s; Candidate option quote stale 13.04s; Candidate option quote stale 52.04s; Candidate option quote stale 18.04s; Candidate option quote stale 14.04s; Candidate option quote stale 39.04s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821130127031383-24,2026-08-21T13:01:27.031383+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260821_125122,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 9_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 69.49879748822596, ""calibration_uncertainty_risk"": 100.0, ""cross_instrument_market_hostility"": 20.523290594518514, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""9_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 56.4793574909602, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-21T13:01:27.031383+05:30""}}"
20260821130153220441-25,2026-08-21T13:01:53.220441+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260821_125122,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 19_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 49.46000856208687, ""calibration_uncertainty_risk"": 68.42105263157895, ""cross_instrument_market_hostility"": 24.41300416267858, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""19_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 50.66865560463638, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-21T13:01:53.220441+05:30""}}"
20260821130158317464-26,2026-08-21T13:01:58.317464+05:30,PAPER_INSTRUMENT_DEFERRED,20260821_125122,SHRIRAMFIN,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:SHRIRAMFIN,staged_scheduler,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""lane"": ""AUDIT"", ""reason"": ""FAILURE_BACKOFF"", ""scheduler_cycle"": 13}"
20260821130222453314-27,2026-08-21T13:02:22.453314+05:30,DATA_HEALTH_ALERT,20260821_125122,MIDCPNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:MIDCAP,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:02:22.453314+05:30"", ""last_reason"": ""CE/PE timestamp delta 8.00s at 14825.0; CE/PE timestamp delta 15.00s at 14850.0; CE/PE timestamp delta 4.00s at 14875.0; Candidate option quote stale 31.45s; Candidate option quote stale 16.45s; Candidate option quote stale 26.45s; Candidate option quote stale 18.45s; Candidate option quote stale 17.45s; Candidate option quote stale 21.45s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821130222444637-28,2026-08-21T13:02:22.444637+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260821_125122,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 16_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 49.46000856208687, ""calibration_uncertainty_risk"": 37.5, ""cross_instrument_market_hostility"": 20.628551434309927, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""16_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 48.3657124273837, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-21T13:02:22.444637+05:30""}}"
20260821130250536013-29,2026-08-21T13:02:50.536013+05:30,DATA_HEALTH_ALERT,20260821_125122,FINNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:FINANCIALS,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:02:50.536013+05:30"", ""last_reason"": ""CE/PE timestamp delta 191.00s at 26200.0; CE/PE timestamp delta 57.00s at 26250.0; CE/PE timestamp delta 121.00s at 26300.0; Candidate option quote stale 112.53s; Candidate option quote stale 55.53s; Candidate option quote stale 249.54s; Candidate option quote stale 58.54s; Candidate option quote stale 24.54s; Candidate option quote stale 145.54s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821130250544578-30,2026-08-21T13:02:50.544578+05:30,DATA_HEALTH_ALERT,20260821_125122,TMPV,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:TMPV,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:02:50.544578+05:30"", ""last_reason"": ""CE/PE timestamp delta 272.00s at 310.0; CE/PE timestamp delta 53.00s at 320.0; Candidate option quote stale 84.54s; Candidate option quote stale 83.54s; Candidate option quote stale 444.54s; Candidate option quote stale 172.54s; Candidate option quote stale 46.54s; Candidate option quote stale 99.54s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821130250553509-31,2026-08-21T13:02:50.553509+05:30,DATA_HEALTH_ALERT,20260821_125122,TRENT,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:TRENT,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:02:50.553509+05:30"", ""last_reason"": ""CE/PE timestamp delta 5.00s at 2900.0; CE/PE timestamp delta 8.00s at 2950.0; Candidate option quote stale 16.55s; Candidate option quote stale 24.55s; Candidate option quote stale 42.55s; Candidate option quote stale 20.55s; Candidate option quote stale 15.55s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821130250558876-32,2026-08-21T13:02:50.558876+05:30,DATA_HEALTH_ALERT,20260821_125122,WIPRO,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:WIPRO,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:02:50.558876+05:30"", ""last_reason"": ""CE/PE timestamp delta 60.00s at 177.5; CE/PE timestamp delta 8.00s at 182.5; Candidate option quote stale 46.56s; Candidate option quote stale 46.56s; Candidate option quote stale 79.56s; Candidate option quote stale 19.56s; Candidate option quote stale 71.56s; Candidate option quote stale 79.56s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
