skip_id,timestamp,ranking_cycle_id,underlying,option_type,rank,OpportunityScore,DirectionScore,TradeQualityScore,ContractQualityScore,PremiumElasticity,ExpectedMove,RequiredMove,ExpectedRequiredRatio,IVCrushRiskScore,MarketHostilityScore,RegimeConfidence,DataHealthStatus,hard_stop_fit,veto_reason,why_not_traded,calibration_status
202608131041_1_NIFTY_PE,2026-08-13T05:11:52.173954+00:00,202608131041,NIFTY,PE,1,67.87786001500037,-4.474659362442817,61.46892655365058,63.0,0.7,175.12,131.34,1.3333333333333333,24.0,20.069531362930206,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131041_2_MIDCPNIFTY_CE,2026-08-13T05:11:52.174481+00:00,202608131041,MIDCPNIFTY,CE,2,65.29755770652689,6.240665671005295,58.867924528300165,70.0,0.5,178.35999999999999,164.64,1.0833333333333333,22.5,20.640683988452142,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131041_3_MIDCPNIFTY_PE,2026-08-13T05:11:52.174741+00:00,202608131041,MIDCPNIFTY,PE,3,65.11033773639673,-6.240665671005295,58.867924528300165,70.0,0.5,178.35999999999999,164.64,1.0833333333333333,22.5,20.640683988452142,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131041_4_NIFTY_CE,2026-08-13T05:11:52.174990+00:00,202608131041,NIFTY,CE,4,64.91209979587364,4.474659362442817,61.46892655365058,59.0,0.3,175.12,131.34,1.3333333333333333,24.0,20.069531362930206,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject,Contract invalid: ; PremiumElasticity hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131041_5_BANKNIFTY_CE,2026-08-13T05:11:52.175175+00:00,202608131041,BANKNIFTY,CE,5,45.191093329788174,0.09032066441290511,1.418826739430696,59.0,0.3,878.56,620.16,1.4166666666666667,22.5,20.464324267522212,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject,Contract invalid: ; PremiumElasticity hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131042_1_MIDCPNIFTY_CE,2026-08-13T05:12:59.102209+00:00,202608131042,MIDCPNIFTY,CE,1,68.06997434457705,8.72156988257906,72.46537396121606,63.0,0.7,177.20625,163.575,1.0833333333333335,22.5,20.825867830064087,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131042_2_NIFTY_CE,2026-08-13T05:12:59.102647+00:00,202608131042,NIFTY,CE,2,65.6094354084843,2.6973185117876444,51.249999999978336,70.0,0.5,174.64000000000001,130.98,1.3333333333333335,24.0,20.014488583818398,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131042_3_MIDCPNIFTY_CE,2026-08-13T05:12:59.102877+00:00,202608131042,MIDCPNIFTY,CE,3,64.96997434457705,8.72156988257906,72.46537396121606,59.0,0.3,177.20625,163.575,1.0833333333333335,22.5,20.825867830064087,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131042_4_NIFTY_CE,2026-08-13T05:12:59.103079+00:00,202608131042,NIFTY,CE,4,64.95943540848431,2.6973185117876444,51.249999999978336,63.0,0.7,174.64000000000001,130.98,1.3333333333333335,24.0,20.014488583818398,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131042_5_NIFTY_PE,2026-08-13T05:12:59.103227+00:00,202608131042,NIFTY,PE,5,64.87851585313068,-2.6973185117876444,51.249999999978336,63.0,0.7,174.64000000000001,130.98,1.3333333333333335,24.0,20.014488583818398,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131044_1_NIFTY_CE,2026-08-13T05:14:05.725449+00:00,202608131044,NIFTY,CE,1,68.85446103121289,2.6806950894357855,63.60975609752718,70.0,0.5,175.02,131.265,1.3333333333333335,24.0,19.77331546765234,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131044_2_NIFTY_CE,2026-08-13T05:14:05.725808+00:00,202608131044,NIFTY,CE,2,65.10446103121288,2.6806950894357855,63.60975609752718,59.0,0.3,175.02,131.265,1.3333333333333335,24.0,19.77331546765234,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject,Contract invalid: ; PremiumElasticity hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131044_3_MIDCPNIFTY_CE,2026-08-13T05:14:05.725987+00:00,202608131044,MIDCPNIFTY,CE,3,53.40562487123485,1.9461022970003423,18.539682539682836,70.0,0.5,178.49,164.76000000000002,1.0833333333333333,22.5,20.20637247552559,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131044_4_MIDCPNIFTY_PE,2026-08-13T05:14:05.726152+00:00,202608131044,MIDCPNIFTY,PE,4,53.347241802324845,-1.9461022970003423,18.539682539682836,70.0,0.5,178.49,164.76000000000002,1.0833333333333333,22.5,20.20637247552559,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131044_5_BANKNIFTY_CE,2026-08-13T05:14:05.726408+00:00,202608131044,BANKNIFTY,CE,5,52.7104506937507,1.1043641484507634,14.438138479010494,70.0,0.5,879.9625,621.15,1.4166666666666667,22.5,20.63779265946645,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131045_1_NIFTY_CE,2026-08-13T05:15:09.949007+00:00,202608131045,NIFTY,CE,1,65.13391086805493,1.7101571412423642,50.12048192767831,70.0,0.5,175.08000000000004,131.31,1.3333333333333337,24.0,19.603313563745814,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131045_2_NIFTY_CE,2026-08-13T05:15:09.949322+00:00,202608131045,NIFTY,CE,2,64.48391086805492,1.7101571412423642,50.12048192767831,63.0,0.7,175.08000000000004,131.31,1.3333333333333337,24.0,19.603313563745814,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131045_3_MIDCPNIFTY_CE,2026-08-13T05:15:09.949501+00:00,202608131045,MIDCPNIFTY,CE,3,53.62417380301481,2.6393137784179994,19.176755447946736,70.0,0.5,178.9125,165.15,1.0833333333333333,22.5,20.503217983396972,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131045_4_MIDCPNIFTY_PE,2026-08-13T05:15:09.949672+00:00,202608131045,MIDCPNIFTY,PE,4,53.54499438966227,-2.6393137784179994,19.176755447946736,70.0,0.5,178.9125,165.15,1.0833333333333333,22.5,20.503217983396972,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131045_5_BANKNIFTY_PE,2026-08-13T05:15:09.949830+00:00,202608131045,BANKNIFTY,PE,5,48.806144583927654,-0.11113214132575927,1.1700182815399678,70.0,0.5,880.685,621.66,1.4166666666666667,22.5,20.72585349593007,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131046_1_NIFTY_CE,2026-08-13T05:16:16.745408+00:00,202608131046,NIFTY,CE,1,66.99680976695038,2.137714002643366,56.52173913040796,70.0,0.5,174.46,130.845,1.3333333333333335,24.0,19.307501340956524,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131046_2_NIFTY_CE,2026-08-13T05:16:16.745729+00:00,202608131046,NIFTY,CE,2,66.34680976695039,2.137714002643366,56.52173913040796,63.0,0.7,174.46,130.845,1.3333333333333335,24.0,19.307501340956524,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131046_3_MIDCPNIFTY_CE,2026-08-13T05:16:16.745920+00:00,202608131046,MIDCPNIFTY,CE,3,50.83724503660049,1.4928506449577421,9.911504424776824,70.0,0.5,178.79875,165.045,1.0833333333333335,22.5,20.517186235020173,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131046_4_MIDCPNIFTY_PE,2026-08-13T05:16:16.746098+00:00,202608131046,MIDCPNIFTY,PE,4,50.792459517251764,-1.4928506449577421,9.911504424776824,70.0,0.5,178.79875,165.045,1.0833333333333335,22.5,20.517186235020173,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131046_5_MIDCPNIFTY_CE,2026-08-13T05:16:16.746292+00:00,202608131046,MIDCPNIFTY,CE,5,47.08724503660049,1.4928506449577421,9.911504424776824,59.0,0.3,178.79875,165.045,1.0833333333333335,22.5,20.517186235020173,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131047_1_NIFTY_CE,2026-08-13T05:17:23.822070+00:00,202608131047,NIFTY,CE,1,60.09552979321428,1.1016498027918749,32.48484848483437,70.0,0.5,174.28,130.70999999999998,1.3333333333333335,24.0,19.329155561218165,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131047_2_NIFTY_CE,2026-08-13T05:17:23.822630+00:00,202608131047,NIFTY,CE,2,59.445529793214284,1.1016498027918749,32.48484848483437,63.0,0.7,174.28,130.70999999999998,1.3333333333333335,24.0,19.329155561218165,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131047_3_MIDCPNIFTY_CE,2026-08-13T05:17:23.822945+00:00,202608131047,MIDCPNIFTY,CE,3,54.97574620651301,4.851683760854836,25.190311418686445,63.0,0.7,177.385,163.73999999999998,1.0833333333333335,22.5,20.692275245040936,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131047_4_MIDCPNIFTY_CE,2026-08-13T05:17:23.823345+00:00,202608131047,MIDCPNIFTY,CE,4,51.87574620651302,4.851683760854836,25.190311418686445,59.0,0.3,177.385,163.73999999999998,1.0833333333333335,22.5,20.692275245040936,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131047_5_MIDCPNIFTY_PE,2026-08-13T05:17:23.823687+00:00,202608131047,MIDCPNIFTY,PE,5,51.73019569368738,-4.851683760854836,25.190311418686445,59.0,0.3,177.385,163.73999999999998,1.0833333333333335,22.5,20.692275245040936,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131048_1_NIFTY_CE,2026-08-13T05:18:27.040455+00:00,202608131048,NIFTY,CE,1,63.75332088160666,1.7758375108682343,47.47252747254786,63.0,0.7,173.96000000000004,130.47,1.3333333333333337,24.0,19.031995748873968,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131048_2_BANKNIFTY_PE,2026-08-13T05:18:27.040763+00:00,202608131048,BANKNIFTY,PE,2,59.8983929740226,-5.1132949141467545,40.384087791489605,63.0,0.7,879.5375,620.85,1.4166666666666667,22.5,20.377785684017184,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131048_3_MIDCPNIFTY_PE,2026-08-13T05:18:27.040927+00:00,202608131048,MIDCPNIFTY,PE,3,51.21077915551773,-2.078801224626938,11.386861313867703,70.0,0.5,176.75125000000003,163.155,1.0833333333333335,22.5,20.812720710759482,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131048_4_MIDCPNIFTY_CE,2026-08-13T05:18:27.041086+00:00,202608131048,MIDCPNIFTY,CE,4,50.623143192256535,2.078801224626938,11.386861313867703,63.0,0.7,176.75125000000003,163.155,1.0833333333333335,22.5,20.812720710759482,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131048_5_MIDCPNIFTY_PE,2026-08-13T05:18:27.041244+00:00,202608131048,MIDCPNIFTY,PE,5,47.46077915551773,-2.078801224626938,11.386861313867703,59.0,0.3,176.75125000000003,163.155,1.0833333333333335,22.5,20.812720710759482,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131049_1_NIFTY_PE,2026-08-13T05:19:34.626679+00:00,202608131049,NIFTY,PE,1,67.28747023872695,-3.5187095872506724,59.4444444444575,63.0,0.7,174.62,130.965,1.3333333333333333,24.0,19.251108486124586,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131049_2_NIFTY_CE,2026-08-13T05:19:34.627127+00:00,202608131049,NIFTY,CE,2,64.29303152634446,3.5187095872506724,59.4444444444575,59.0,0.3,174.62,130.965,1.3333333333333333,24.0,19.251108486124586,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject,Contract invalid: ; PremiumElasticity hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131049_3_BANKNIFTY_CE,2026-08-13T05:19:34.627437+00:00,202608131049,BANKNIFTY,CE,3,61.533235281196646,6.120770584869214,45.03514376997103,63.0,0.7,881.7262499999998,622.3949999999999,1.4166666666666667,22.5,20.326128483594648,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131049_4_BANKNIFTY_PE,2026-08-13T05:19:34.627632+00:00,202608131049,BANKNIFTY,PE,4,58.249612163650575,-6.120770584869214,45.03514376997103,59.0,0.3,881.7262499999998,622.3949999999999,1.4166666666666667,22.5,20.326128483594648,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject,Contract invalid: ; PremiumElasticity hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131049_5_MIDCPNIFTY_CE,2026-08-13T05:19:34.627862+00:00,202608131049,MIDCPNIFTY,CE,5,48.891580382865314,0.6395459223954872,3.6781609195426657,70.0,0.5,177.385,163.73999999999998,1.0833333333333335,22.5,20.755319007207568,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131050_1_NIFTY_CE,2026-08-13T05:20:39.512175+00:00,202608131050,NIFTY,CE,1,66.19365477681725,3.5187457480111823,52.839506172840736,70.0,0.5,174.36,130.77,1.3333333333333333,24.0,19.228848056585534,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131050_2_NIFTY_CE,2026-08-13T05:20:39.512600+00:00,202608131050,NIFTY,CE,2,65.54365477681726,3.5187457480111823,52.839506172840736,63.0,0.7,174.36,130.77,1.3333333333333333,24.0,19.228848056585534,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131050_3_MIDCPNIFTY_CE,2026-08-13T05:20:39.512857+00:00,202608131050,MIDCPNIFTY,CE,3,50.87243406734596,2.0785796372476866,11.90839694656427,63.0,0.7,176.36125,162.795,1.0833333333333335,22.5,20.39953087135161,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131050_4_MIDCPNIFTY_PE,2026-08-13T05:20:39.513099+00:00,202608131050,MIDCPNIFTY,PE,4,47.71007667822854,-2.0785796372476866,11.90839694656427,59.0,0.3,176.36125,162.795,1.0833333333333335,22.5,20.39953087135161,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131051_1_NIFTY_CE,2026-08-13T05:21:45.567633+00:00,202608131051,NIFTY,CE,1,68.66524332894366,3.633478973911875,62.035087719310006,70.0,0.5,174.0,130.5,1.3333333333333333,24.0,19.08324227511354,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131051_2_NIFTY_CE,2026-08-13T05:21:45.567926+00:00,202608131051,NIFTY,CE,2,68.01524332894367,3.633478973911875,62.035087719310006,63.0,0.7,174.0,130.5,1.3333333333333333,24.0,19.08324227511354,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131051_3_BANKNIFTY_PE,2026-08-13T05:21:45.568118+00:00,202608131051,BANKNIFTY,PE,3,56.22595877998606,-5.063423019820918,38.44429795648706,59.0,0.3,880.74875,621.7049999999999,1.4166666666666667,22.5,20.4680270220246,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject,Contract invalid: ; PremiumElasticity hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131051_4_MIDCPNIFTY_CE,2026-08-13T05:21:45.568310+00:00,202608131051,MIDCPNIFTY,CE,4,48.805364405811964,0.9858188624451579,5.391621129327323,63.0,0.7,176.26375000000002,162.705,1.0833333333333333,22.5,20.647798490812534,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131051_5_MIDCPNIFTY_PE,2026-08-13T05:21:45.568483+00:00,202608131051,MIDCPNIFTY,PE,5,45.675789839938616,-0.9858188624451579,5.391621129327323,59.0,0.3,176.26375000000002,162.705,1.0833333333333333,22.5,20.647798490812534,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131052_1_NIFTY_CE,2026-08-13T05:22:52.074504+00:00,202608131052,NIFTY,CE,1,69.74850716037012,4.948694288655783,65.97260273973599,70.0,0.5,174.92000000000002,131.19,1.3333333333333335,24.0,18.907330283041777,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131052_2_NIFTY_CE,2026-08-13T05:22:52.074961+00:00,202608131052,NIFTY,CE,2,69.09850716037013,4.948694288655783,65.97260273973599,63.0,0.7,174.92000000000002,131.19,1.3333333333333335,24.0,18.907330283041777,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131052_3_BANKNIFTY_CE,2026-08-13T05:22:52.075224+00:00,202608131052,BANKNIFTY,CE,3,60.760997631663734,5.083412761657532,42.9955947136556,63.0,0.7,879.92,621.12,1.4166666666666665,22.5,20.446127975333333,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131052_4_BANKNIFTY_PE,2026-08-13T05:22:52.075455+00:00,202608131052,BANKNIFTY,PE,4,60.60849524881401,-5.083412761657532,42.9955947136556,63.0,0.7,879.92,621.12,1.4166666666666665,22.5,20.446127975333333,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131052_5_MIDCPNIFTY_PE,2026-08-13T05:22:52.075626+00:00,202608131052,MIDCPNIFTY,PE,5,56.24492940540366,-6.5566342610789246,40.661157024789766,59.0,0.3,175.74375,162.225,1.0833333333333335,22.5,20.88136074713256,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131053_1_NIFTY_CE,2026-08-13T05:23:58.922483+00:00,202608131053,NIFTY,CE,1,71.032600838087,5.820178674551997,71.15577889448149,70.0,0.5,175.16,131.36999999999998,1.3333333333333335,24.0,19.03106825362586,60.0,VALID,True,,grade=B below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131053_2_NIFTY_CE,2026-08-13T05:23:58.922835+00:00,202608131053,NIFTY,CE,2,70.38260083808701,5.820178674551997,71.15577889448149,63.0,0.7,175.16,131.36999999999998,1.3333333333333335,24.0,19.03106825362586,60.0,VALID,True,,grade=B below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131053_3_MIDCPNIFTY_CE,2026-08-13T05:23:58.923023+00:00,202608131053,MIDCPNIFTY,CE,3,52.01499434623035,3.4374562823504786,26.66666666666165,59.0,0.3,176.34499999999997,162.77999999999997,1.0833333333333333,22.5,20.85541042809094,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131053_4_MIDCPNIFTY_PE,2026-08-13T05:23:58.923208+00:00,202608131053,MIDCPNIFTY,PE,4,51.91187065775984,-3.4374562823504786,26.66666666666165,59.0,0.3,176.34499999999997,162.77999999999997,1.0833333333333333,22.5,20.85541042809094,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131055_1_NIFTY_PE,2026-08-13T05:25:07.033221+00:00,202608131055,NIFTY,PE,1,67.8911595659529,-4.554104653982103,58.779840848804724,70.0,0.5,174.44000000000003,130.83,1.3333333333333335,24.0,18.809562934130064,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131055_2_NIFTY_CE,2026-08-13T05:25:07.033594+00:00,202608131055,NIFTY,CE,2,67.37778270557237,4.554104653982103,58.779840848804724,63.0,0.7,174.44000000000003,130.83,1.3333333333333335,24.0,18.809562934130064,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131055_3_BANKNIFTY_PE,2026-08-13T05:25:07.033812+00:00,202608131055,BANKNIFTY,PE,3,65.70218605583142,-5.896191608864718,60.80572963293489,63.0,0.7,881.4925,622.2299999999999,1.4166666666666667,22.5,20.264241322444,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131055_4_MIDCPNIFTY_CE,2026-08-13T05:25:07.034020+00:00,202608131055,MIDCPNIFTY,CE,4,48.19338127187155,0.13322053994284838,1.4234875444840596,70.0,0.5,178.685,164.93999999999997,1.0833333333333335,22.5,20.688706518698222,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131055_5_MIDCPNIFTY_PE,2026-08-13T05:25:07.034251+00:00,202608131055,MIDCPNIFTY,PE,5,48.189384655673265,-0.13322053994284838,1.4234875444840596,70.0,0.5,178.685,164.93999999999997,1.0833333333333335,22.5,20.688706518698222,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131056_1_BANKNIFTY_PE,2026-08-13T05:26:08.913586+00:00,202608131056,BANKNIFTY,PE,1,66.93284782964358,-5.172919592346163,64.2934196332174,70.0,0.5,880.8974999999999,621.81,1.4166666666666667,22.5,20.62019453852392,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131056_2_NIFTY_CE,2026-08-13T05:26:08.913978+00:00,202608131056,NIFTY,CE,2,62.0492128541171,3.731903044500821,37.912317327765926,70.0,0.5,174.68000000000004,131.01000000000002,1.3333333333333335,24.0,19.12993407989802,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131056_3_NIFTY_CE,2026-08-13T05:26:08.914249+00:00,202608131056,NIFTY,CE,3,61.399212854117096,3.731903044500821,37.912317327765926,63.0,0.7,174.68000000000004,131.01000000000002,1.3333333333333335,24.0,19.12993407989802,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131056_4_NIFTY_PE,2026-08-13T05:26:08.914453+00:00,202608131056,NIFTY,PE,4,61.28725576278207,-3.731903044500821,37.912317327765926,63.0,0.7,174.68000000000004,131.01000000000002,1.3333333333333335,24.0,19.12993407989802,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131056_5_MIDCPNIFTY_PE,2026-08-13T05:26:08.914608+00:00,202608131056,MIDCPNIFTY,PE,5,52.848669715969606,1.7849531116796482,17.346278317155214,70.0,0.5,178.295,164.57999999999996,1.0833333333333335,22.5,20.991221905043982,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131057_1_NIFTY_CE,2026-08-13T05:27:15.358657+00:00,202608131057,NIFTY,CE,1,58.56798963670784,2.1696341618755977,26.39999999999418,70.0,0.5,174.84,131.13,1.3333333333333335,24.0,19.10519317891582,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131057_2_NIFTY_PE,2026-08-13T05:27:15.359040+00:00,202608131057,NIFTY,PE,2,58.50290061185157,-2.1696341618755977,26.39999999999418,70.0,0.5,174.84,131.13,1.3333333333333335,24.0,19.10519317891582,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131057_3_NIFTY_CE,2026-08-13T05:27:15.359296+00:00,202608131057,NIFTY,CE,3,57.917989636707844,2.1696341618755977,26.39999999999418,63.0,0.7,174.84,131.13,1.3333333333333335,24.0,19.10519317891582,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608131057_4_MIDCPNIFTY_PE,2026-08-13T05:27:15.359506+00:00,202608131057,MIDCPNIFTY,PE,4,50.16204416851089,0.9324754559138926,8.308605341247008,70.0,0.5,178.14875,164.445,1.0833333333333335,22.5,21.05289510905628,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131057_5_MIDCPNIFTY_CE,2026-08-13T05:27:15.359716+00:00,202608131057,MIDCPNIFTY,CE,5,50.13406990483347,-0.9324754559138926,8.308605341247008,70.0,0.5,178.14875,164.445,1.0833333333333335,22.5,21.05289510905628,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131058_1_BANKNIFTY_CE,2026-08-13T05:28:21.503725+00:00,202608131058,BANKNIFTY,CE,1,59.422244945493894,3.449954402640683,50.01257861636392,59.0,0.3,880.3874999999999,621.4499999999999,1.4166666666666667,22.5,20.18207817409489,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject,Contract invalid: ; PremiumElasticity hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131058_2_BANKNIFTY_PE,2026-08-13T05:28:21.504076+00:00,202608131058,BANKNIFTY,PE,2,59.31874631341468,-3.449954402640683,50.01257861636392,59.0,0.3,880.3874999999999,621.4499999999999,1.4166666666666667,22.5,20.18207817409489,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject,Contract invalid: ; PremiumElasticity hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131058_3_MIDCPNIFTY_CE,2026-08-13T05:28:21.504269+00:00,202608131058,MIDCPNIFTY,CE,3,51.596242806078315,1.9183693860220752,15.07853403141485,63.0,0.7,176.71875,163.125,1.0833333333333333,22.5,20.949110685645945,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608131058_4_MIDCPNIFTY_PE,2026-08-13T05:28:21.504502+00:00,202608131058,MIDCPNIFTY,PE,4,48.438691724497666,-1.9183693860220752,15.07853403141485,59.0,0.3,176.71875,163.125,1.0833333333333333,22.5,20.949110685645945,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
