ts,date,underlying,side,strike,side_direction_score,observed_elasticity_valid,observed_elasticity_raw,observed_elasticity_post_cost,observed_elasticity_reason,surface_valid,atm_iv,call_put_iv_skew,call_wing_iv,put_wing_iv,surface_reason,direction_gate_passed,contract_quality_score,contract_quality_gate_passed,eligible,decision,rejection_count,rejection_reasons
2026-08-14T09:34:40.274036+05:30,2026-08-14,NIFTY,CE,24350.0,0.5,False,,,No prior observation for contract.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 0.5 < 45.0
2026-08-14T09:34:40.274036+05:30,2026-08-14,NIFTY,CE,24300.0,0.5,False,,,No prior observation for contract.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 0.5 < 45.0
2026-08-14T09:34:40.274036+05:30,2026-08-14,BANKNIFTY,PE,57500.0,0.0,False,,,No prior observation for contract.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -1.4 < 45.0
2026-08-14T09:34:40.274036+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,No prior observation for contract.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -19.5 < 45.0; Expected/Required hard reject
2026-08-14T09:34:40.274036+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,19.5,False,,,No prior observation for contract.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 19.5 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:35:46.493251+05:30,2026-08-14,NIFTY,PE,24350.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -3.4 < 45.0
2026-08-14T09:35:46.493251+05:30,2026-08-14,NIFTY,PE,24400.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -3.4 < 45.0
2026-08-14T09:35:46.493251+05:30,2026-08-14,BANKNIFTY,PE,57500.0,2.8,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 2.8 < 45.0
2026-08-14T09:35:46.493251+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,10.7,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 10.7 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:36:48.122908+05:30,2026-08-14,NIFTY,CE,24350.0,4.2,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 4.2 < 45.0
2026-08-14T09:36:48.122908+05:30,2026-08-14,NIFTY,PE,24350.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -4.2 < 45.0
2026-08-14T09:36:48.122908+05:30,2026-08-14,NIFTY,CE,24400.0,4.2,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,3,Contract invalid: ; SideDirection hard reject: 4.2 < 45.0; PremiumElasticity hard reject
2026-08-14T09:36:48.122908+05:30,2026-08-14,NIFTY,PE,24400.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -4.2 < 45.0
2026-08-14T09:36:48.122908+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -11.0 < 45.0; Expected/Required hard reject
2026-08-14T09:36:48.122908+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,11.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 11.0 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:37:51.680041+05:30,2026-08-14,NIFTY,CE,24350.0,5.6,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 5.6 < 45.0
2026-08-14T09:37:51.680041+05:30,2026-08-14,NIFTY,CE,24300.0,5.6,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 5.6 < 45.0
2026-08-14T09:37:51.680041+05:30,2026-08-14,NIFTY,CE,24400.0,5.6,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,3,Contract invalid: ; SideDirection hard reject: 5.6 < 45.0; PremiumElasticity hard reject
2026-08-14T09:37:51.680041+05:30,2026-08-14,NIFTY,PE,24400.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -5.6 < 45.0
2026-08-14T09:37:51.680041+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -7.6 < 45.0; Expected/Required hard reject
2026-08-14T09:37:51.680041+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,7.6,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 7.6 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:38:56.824962+05:30,2026-08-14,NIFTY,CE,24300.0,10.6,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 10.6 < 45.0
2026-08-14T09:38:56.824962+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -3.9 < 45.0; Expected/Required hard reject
2026-08-14T09:38:56.824962+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,3.9,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 3.9 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:40:01.273331+05:30,2026-08-14,NIFTY,CE,24350.0,10.4,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 10.4 < 45.0
2026-08-14T09:40:01.273331+05:30,2026-08-14,NIFTY,PE,24350.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -10.4 < 45.0
2026-08-14T09:40:01.273331+05:30,2026-08-14,NIFTY,CE,24300.0,10.4,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 10.4 < 45.0
2026-08-14T09:40:01.273331+05:30,2026-08-14,NIFTY,PE,24400.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -10.4 < 45.0
2026-08-14T09:40:01.273331+05:30,2026-08-14,BANKNIFTY,PE,57500.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -9.9 < 45.0
2026-08-14T09:40:01.273331+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,2.4,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 2.4 < 45.0; Expected/Required hard reject
2026-08-14T09:40:01.273331+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -2.4 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:41:06.135448+05:30,2026-08-14,NIFTY,CE,24350.0,4.8,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 4.8 < 45.0
2026-08-14T09:41:06.135448+05:30,2026-08-14,NIFTY,CE,24300.0,4.8,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 4.8 < 45.0
2026-08-14T09:41:06.135448+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,4.6,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 4.6 < 45.0; Expected/Required hard reject
2026-08-14T09:41:06.135448+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -4.6 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:41:06.135448+05:30,2026-08-14,MIDCPNIFTY,CE,15050.0,4.6,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 4.6 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:42:08.355296+05:30,2026-08-14,NIFTY,CE,24300.0,0.2,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 0.2 < 45.0
2026-08-14T09:42:08.355296+05:30,2026-08-14,NIFTY,PE,24400.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -0.2 < 45.0
2026-08-14T09:42:08.355296+05:30,2026-08-14,MIDCPNIFTY,PE,15025.0,3.7,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 3.7 < 45.0; Expected/Required hard reject
2026-08-14T09:42:08.355296+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -3.7 < 45.0; Expected/Required hard reject
2026-08-14T09:42:08.355296+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,3.7,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 3.7 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:42:08.355296+05:30,2026-08-14,MIDCPNIFTY,CE,15050.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -3.7 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:43:13.160360+05:30,2026-08-14,NIFTY,PE,24400.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -2.6 < 45.0
2026-08-14T09:43:13.160360+05:30,2026-08-14,BANKNIFTY,CE,57500.0,5.2,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 5.2 < 45.0
2026-08-14T09:43:13.160360+05:30,2026-08-14,MIDCPNIFTY,PE,15025.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -0.4 < 45.0; Expected/Required hard reject
2026-08-14T09:43:13.160360+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.4,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 0.4 < 45.0; Expected/Required hard reject
2026-08-14T09:43:13.160360+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -0.4 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:44:17.653292+05:30,2026-08-14,NIFTY,CE,24300.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -1.6 < 45.0
2026-08-14T09:44:17.653292+05:30,2026-08-14,BANKNIFTY,PE,57500.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -3.0 < 45.0
2026-08-14T09:44:17.653292+05:30,2026-08-14,MIDCPNIFTY,CE,15025.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -1.5 < 45.0; Expected/Required hard reject
2026-08-14T09:44:17.653292+05:30,2026-08-14,MIDCPNIFTY,PE,15025.0,1.5,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 1.5 < 45.0; Expected/Required hard reject
2026-08-14T09:44:17.653292+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -1.5 < 45.0; Expected/Required hard reject
2026-08-14T09:44:17.653292+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,1.5,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 1.5 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:45:22.569551+05:30,2026-08-14,NIFTY,CE,24300.0,0.8,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 0.8 < 45.0
2026-08-14T09:45:22.569551+05:30,2026-08-14,NIFTY,PE,24400.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -0.8 < 45.0
2026-08-14T09:45:22.569551+05:30,2026-08-14,BANKNIFTY,CE,57600.0,4.5,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 4.5 < 45.0
2026-08-14T09:45:22.569551+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -0.1 < 45.0; Expected/Required hard reject
2026-08-14T09:45:22.569551+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,0.1,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 0.1 < 45.0; Expected/Required hard reject
2026-08-14T09:46:27.844854+05:30,2026-08-14,NIFTY,CE,24350.0,1.5,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 1.5 < 45.0
2026-08-14T09:46:27.844854+05:30,2026-08-14,NIFTY,CE,24300.0,1.5,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 1.5 < 45.0
2026-08-14T09:46:27.844854+05:30,2026-08-14,BANKNIFTY,CE,57500.0,8.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 8.0 < 45.0
2026-08-14T09:46:27.844854+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -4.0 < 45.0; Expected/Required hard reject
2026-08-14T09:46:27.844854+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,4.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 4.0 < 45.0; Expected/Required hard reject
2026-08-14T09:46:27.844854+05:30,2026-08-14,MIDCPNIFTY,PE,15025.0,4.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 4.0 < 45.0; Expected/Required hard reject
2026-08-14T09:47:33.170719+05:30,2026-08-14,NIFTY,CE,24300.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -0.3 < 45.0
2026-08-14T09:47:33.170719+05:30,2026-08-14,NIFTY,CE,24400.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,3,Contract invalid: ; SideDirection hard reject: -0.3 < 45.0; PremiumElasticity hard reject
2026-08-14T09:47:33.170719+05:30,2026-08-14,NIFTY,PE,24400.0,0.3,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 0.3 < 45.0
2026-08-14T09:47:33.170719+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -3.8 < 45.0; Expected/Required hard reject
2026-08-14T09:47:33.170719+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,3.8,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 3.8 < 45.0; Expected/Required hard reject
2026-08-14T09:47:33.170719+05:30,2026-08-14,MIDCPNIFTY,CE,15025.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -3.8 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:48:38.637864+05:30,2026-08-14,NIFTY,CE,24350.0,2.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 2.0 < 45.0
2026-08-14T09:48:38.637864+05:30,2026-08-14,NIFTY,PE,24350.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -2.0 < 45.0
2026-08-14T09:48:38.637864+05:30,2026-08-14,BANKNIFTY,PE,57500.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,3,Contract invalid: ; SideDirection hard reject: -7.3 < 45.0; PremiumElasticity hard reject
2026-08-14T09:48:38.637864+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -4.0 < 45.0; Expected/Required hard reject
2026-08-14T09:48:38.637864+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,4.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 4.0 < 45.0; Expected/Required hard reject
2026-08-14T09:48:38.637864+05:30,2026-08-14,MIDCPNIFTY,CE,15025.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -4.0 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:48:38.637864+05:30,2026-08-14,MIDCPNIFTY,PE,15025.0,4.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 4.0 < 45.0; Expected/Required hard reject
2026-08-14T09:49:41.625393+05:30,2026-08-14,NIFTY,CE,24300.0,2.9,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 2.9 < 45.0
2026-08-14T09:49:41.625393+05:30,2026-08-14,BANKNIFTY,CE,57600.0,6.6,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 6.6 < 45.0
2026-08-14T09:49:41.625393+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -5.6 < 45.0; Expected/Required hard reject
2026-08-14T09:49:41.625393+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,5.6,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 5.6 < 45.0; Expected/Required hard reject
2026-08-14T09:49:41.625393+05:30,2026-08-14,MIDCPNIFTY,CE,15025.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -5.6 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T09:50:43.467552+05:30,2026-08-14,NIFTY,PE,24400.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -2.0 < 45.0
2026-08-14T09:50:43.467552+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -5.9 < 45.0; Expected/Required hard reject
2026-08-14T09:50:43.467552+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,5.9,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 5.9 < 45.0; Expected/Required hard reject
2026-08-14T09:51:52.628702+05:30,2026-08-14,NIFTY,CE,24300.0,2.7,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 2.7 < 45.0
2026-08-14T09:51:52.628702+05:30,2026-08-14,BANKNIFTY,PE,57600.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -6.1 < 45.0
2026-08-14T09:51:52.628702+05:30,2026-08-14,MIDCPNIFTY,CE,15025.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -1.8 < 45.0; Expected/Required hard reject
2026-08-14T09:51:52.628702+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -1.8 < 45.0; Expected/Required hard reject
