skip_id,window_minutes,observed_at,underlying,instrument_id,instrument_class,gate_snapshot_id,gate_features_json,ComparableOpportunityScore,side,veto_reason,why_not_traded,setup_type,expected_value_r,expected_value_status,observed_elasticity_status,strategy_version,score_version,parameter_profile,source,future_bid,future_ask,mfe_points,mae_points,would_have_hit_target,would_have_hit_stop,forward_r_multiple,status,reason,evidence_profile
202608251059_1_FINNIFTY_PE,5,2026-08-25T11:05:11.204485+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 5.002926023248209, ""excellent_score_min"": 42.55264408109432, ""execution_quality_min"": 89.17944093778176, ""expected_required_ratio_min"": 1.6146036194857252, ""final_confidence_min"": 78.77581587571683, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71866302549902, ""min_5depth_lots_each_side"": 9.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.082055906221824, ""trade_quality_min"": 25.033492822971592}",42.55264408109432,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,60.15,60.7,4.699999999999996,0.0,False,False,0.42380522993687963,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251059_2_FINNIFTY_PE,5,2026-08-25T11:05:11.204485+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 5.002926023248209, ""excellent_score_min"": 41.926798734865905, ""execution_quality_min"": 92.35069137981769, ""expected_required_ratio_min"": 1.6146036194857252, ""final_confidence_min"": 79.76048675037872, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71866302549902, ""min_5depth_lots_each_side"": 7.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7649308620182307, ""trade_quality_min"": 25.033492822971592}",41.926798734865905,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,91.8,92.55,6.825000000000003,0.0,False,False,0.4015887025595765,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251059_3_FINNIFTY_PE,5,2026-08-25T11:05:11.204485+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 5.002926023248209, ""excellent_score_min"": 41.31672896454484, ""execution_quality_min"": 90.95022624434398, ""expected_required_ratio_min"": 1.6146036194857252, ""final_confidence_min"": 79.76048675037872, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71866302549902, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9049773755656023, ""trade_quality_min"": 25.033492822971592}",41.31672896454484,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,36.9,37.3,3.75,0.0,False,False,0.5656108597285068,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251059_4_BANKNIFTY_PE,5,2026-08-25T11:05:11.204485+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.0374538213182753, ""excellent_score_min"": 39.71431191555119, ""execution_quality_min"": 96.74972914409537, ""expected_required_ratio_min"": 1.9054997369175288, ""final_confidence_min"": 75.82430121594894, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.116393079260348, ""min_5depth_lots_each_side"": 44.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3250270855904627, ""trade_quality_min"": 12.895610475837348}",39.71431191555119,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,121.7,122.0,29.39999999999999,0.0,False,False,1.5926327193932819,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251059_5_FINNIFTY_CE,5,2026-08-25T11:05:11.204485+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 39.403420409824285, ""execution_quality_min"": 86.77685950413228, ""expected_required_ratio_min"": 1.6146036194857252, ""final_confidence_min"": 74.39184034836298, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71866302549902, ""min_5depth_lots_each_side"": 16.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.3223140495867722, ""trade_quality_min"": 25.033492822971592}",39.403420409824285,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,25.55,25.85,0.0,-4.699999999999999,False,False,-0.7768595041322311,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251036_1_BANKNIFTY_CE,30,2026-08-25T11:07:05.701511+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 8.18370108578744, ""excellent_score_min"": 52.20431080295093, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.069607900033125, ""final_confidence_min"": 84.95672182953523, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71555506037322, ""min_5depth_lots_each_side"": 31.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3165113416564213, ""trade_quality_min"": 40.76388888889038}",52.20431080295093,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,160.05,160.25,17.875,0.0,False,False,0.715,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251036_2_BANKNIFTY_CE,30,2026-08-25T11:07:05.701511+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 8.18370108578744, ""excellent_score_min"": 52.20431080295093, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.069607900033125, ""final_confidence_min"": 84.95672182953523, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71555506037322, ""min_5depth_lots_each_side"": 11.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.31067033098339375, ""trade_quality_min"": 40.76388888889038}",52.20431080295093,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,229.6,230.35,20.37499999999997,0.0,False,False,0.8149999999999988,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251036_3_BANKNIFTY_PE,30,2026-08-25T11:07:05.701511+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 50.73124460750919, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.069607900033125, ""final_confidence_min"": 82.501611503799, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71555506037322, ""min_5depth_lots_each_side"": 65.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3742981908920738, ""trade_quality_min"": 40.76388888889038}",50.73124460750919,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,68.2,68.4,0.0,-11.950000000000003,False,False,-0.7454772301933875,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251036_4_BANKNIFTY_PE,30,2026-08-25T11:07:05.701511+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 50.73124460750919, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.069607900033125, ""final_confidence_min"": 82.501611503799, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71555506037322, ""min_5depth_lots_each_side"": 30.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2720031086069511, ""trade_quality_min"": 40.76388888889038}",50.73124460750919,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,109.8,110.0,0.0,-18.875000000000014,False,False,-0.7550000000000006,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251036_5_FINNIFTY_CE,30,2026-08-25T11:07:05.701511+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 2.9587613061479243, ""excellent_score_min"": 43.47275866512276, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.7565536017116419, ""final_confidence_min"": 75.77507970460827, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.841139033994658, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5458089668615895, ""trade_quality_min"": 12.770885028953623}",43.47275866512276,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,74.3,74.75,10.174999999999997,0.0,False,False,0.7933723196881088,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251101_1_BANKNIFTY_PE,5,2026-08-25T11:07:05.701511+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 9.252738874961919, ""excellent_score_min"": 50.391410909542515, ""execution_quality_min"": 97.14602822260969, ""expected_required_ratio_min"": 1.9177949852041993, ""final_confidence_min"": 88.3913055936086, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.384121399030768, ""min_5depth_lots_each_side"": 15.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2853971777390309, ""trade_quality_min"": 51.67798254121442}",50.391410909542515,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 9.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 9.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,169.1,169.6,11.424999999999983,0.0,False,False,0.4569999999999993,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251101_2_BANKNIFTY_CE,5,2026-08-25T11:07:05.701511+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 48.676179858641994, ""execution_quality_min"": 96.81444119989385, ""expected_required_ratio_min"": 1.9177949852041993, ""final_confidence_min"": 85.61548393112004, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.384121399030768, ""min_5depth_lots_each_side"": 32.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.31855588001061547, ""trade_quality_min"": 51.67798254121442}",48.676179858641994,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,160.05,160.25,0.0,-28.30000000000001,False,True,-1.1320000000000006,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251101_3_FINNIFTY_PE,5,2026-08-25T11:07:05.701511+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 5.643550160111106, ""excellent_score_min"": 44.278301343462054, ""execution_quality_min"": 91.78457325422177, ""expected_required_ratio_min"": 1.6132172758119212, ""final_confidence_min"": 81.1760439896206, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.121791155946138, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8215426745778236, ""trade_quality_min"": 29.43170488534641}",44.278301343462054,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,55.65,56.45,0.875,0.0,False,False,0.07987220447284345,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251101_4_FINNIFTY_CE,5,2026-08-25T11:07:05.701511+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 42.775857407589896, ""execution_quality_min"": 89.18918918918925, ""expected_required_ratio_min"": 1.6132172758119212, ""final_confidence_min"": 78.51000596861435, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.121791155946138, ""min_5depth_lots_each_side"": 14.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.0810810810810754, ""trade_quality_min"": 29.43170488534641}",42.775857407589896,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,47.05,47.55,0.0,-3.825000000000003,False,False,-0.3759213759213762,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251101_5_FINNIFTY_PE,5,2026-08-25T11:07:05.701511+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 5.643550160111106, ""excellent_score_min"": 41.81290543166462, ""execution_quality_min"": 87.78625954198456, ""expected_required_ratio_min"": 1.6132172758119212, ""final_confidence_min"": 78.51955544000207, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.121791155946138, ""min_5depth_lots_each_side"": 16.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.221374045801544, ""trade_quality_min"": 29.43170488534641}",41.81290543166462,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,33.8,34.2,1.0499999999999972,0.0,False,False,0.16030534351144993,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251037_1_BANKNIFTY_CE,30,2026-08-25T11:07:45.539927+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 8.148889766050127, ""excellent_score_min"": 52.131892857546006, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.080428870055533, ""final_confidence_min"": 84.8730480599685, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.689363636970008, ""min_5depth_lots_each_side"": 31.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2571166207530011, ""trade_quality_min"": 40.50238198353656}",52.131892857546006,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,156.6,157.05,20.474999999999994,0.0,False,False,0.8189999999999997,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251037_2_BANKNIFTY_CE,30,2026-08-25T11:07:45.539927+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 8.148889766050127, ""excellent_score_min"": 52.131892857546006, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.080428870055533, ""final_confidence_min"": 84.8730480599685, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.689363636970008, ""min_5depth_lots_each_side"": 19.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.17397787995525998, ""trade_quality_min"": 40.50238198353656}",52.131892857546006,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,227.0,227.55,25.82499999999999,0.0,False,False,1.0329999999999995,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251037_3_BANKNIFTY_PE,30,2026-08-25T11:07:45.539927+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 50.66509269965699, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.080428870055533, ""final_confidence_min"": 82.42838113015345, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.689363636970008, ""min_5depth_lots_each_side"": 41.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.358422939068097, ""trade_quality_min"": 40.50238198353656}",50.66509269965699,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,70.9,71.0,0.0,-12.799999999999983,False,False,-0.7646356033452798,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
