skip_id,timestamp,ranking_cycle_id,underlying,option_type,rank,OpportunityScore,ComparableOpportunityScore,DynamicExcellentThreshold,gate_snapshot_id,gate_features_json,required_stop_points,entry_mid,DirectionScore,TradeQualityScore,ContractQualityScore,PremiumElasticity,ObservedElasticityStatus,ObservedElasticityDeltaAdjusted,ExpectedValue_R,ExpectedValueStatus,SameDirectionRecentLoss,ExpectedMove,RequiredMove,ExpectedRequiredRatio,IVCrushRiskScore,MarketHostilityScore,RegimeConfidence,DataHealthStatus,hard_stop_fit,veto_reason,why_not_traded,calibration_status,exchange,instrument_kind,instrument_class,instrument_id,lifecycle_state,exposure_group,calibrated_success_probability,calibrated_net_expectancy_r,strategy_version,score_version,universe_version,parameter_profile
202608251047_3_BANKNIFTY_CE,2026-08-25T05:17:07.751711+00:00,202608251047,BANKNIFTY,CE,3,48.22559895987177,48.22559895987177,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 4.109525828631031, ""excellent_score_min"": 48.22559895987177, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.009670050369944, ""final_confidence_min"": 80.57521023630211, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.8653416255706, ""min_5depth_lots_each_side"": 24.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.23894862604540024, ""trade_quality_min"": 28.195937873358208}",20.925,104.625,4.109525828631031,28.195937873358208,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,263.7993391618107,131.265,2.009670050369944,29.5,21.8653416255706,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251047_4_BANKNIFTY_CE,2026-08-25T05:17:07.752254+00:00,202608251047,BANKNIFTY,CE,4,48.22559895987177,48.22559895987177,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 4.109525828631031, ""excellent_score_min"": 48.22559895987177, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.009670050369944, ""final_confidence_min"": 80.57521023630211, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.8653416255706, ""min_5depth_lots_each_side"": 31.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3734827264238994, ""trade_quality_min"": 28.195937873358208}",32.129999999999995,160.64999999999998,4.109525828631031,28.195937873358208,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,263.7993391618107,131.265,2.009670050369944,29.5,21.8653416255706,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251047_5_BANKNIFTY_PE,2026-08-25T05:17:07.753496+00:00,202608251047,BANKNIFTY,PE,5,47.48588431071818,47.48588431071818,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 47.48588431071818, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.009670050369944, ""final_confidence_min"": 79.3423524877128, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.8653416255706, ""min_5depth_lots_each_side"": 32.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2628120893561079, ""trade_quality_min"": 28.195937873358208}",22.830000000000002,114.15,-4.109525828631031,28.195937873358208,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,263.7993391618107,131.265,2.009670050369944,29.5,21.8653416255706,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251057_1_BANKNIFTY_CE,2026-08-25T05:27:35.266673+00:00,202608251057,BANKNIFTY,CE,1,41.9165112371688,41.9165112371688,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 5.454197610309698, ""excellent_score_min"": 41.9165112371688, ""execution_quality_min"": 96.39379733141003, ""expected_required_ratio_min"": 1.9125535878316404, ""final_confidence_min"": 78.23883448736066, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.349968630681623, ""min_5depth_lots_each_side"": 29.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3606202668589975, ""trade_quality_min"": 19.735682819380713}",27.730000000000004,138.65,5.454197610309698,19.735682819380713,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,257.53490336946953,134.655,1.9125535878316404,29.5,24.349968630681623,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251057_2_BANKNIFTY_PE,2026-08-25T05:27:35.268416+00:00,202608251057,BANKNIFTY,PE,2,41.038495744080706,41.038495744080706,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 41.038495744080706, ""execution_quality_min"": 97.0853978431944, ""expected_required_ratio_min"": 1.9125535878316404, ""final_confidence_min"": 76.60257520426777, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.349968630681623, ""min_5depth_lots_each_side"": 18.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2914602156805596, ""trade_quality_min"": 19.735682819380713}",17.155,85.775,-5.454197610309698,19.735682819380713,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,257.53490336946953,134.655,1.9125535878316404,29.5,24.349968630681623,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251057_3_BANKNIFTY_CE,2026-08-25T05:27:35.269015+00:00,202608251057,BANKNIFTY,CE,3,40.778737820101206,40.778737820101206,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 5.454197610309698, ""excellent_score_min"": 40.778737820101206, ""execution_quality_min"": 96.80864121762609, ""expected_required_ratio_min"": 1.9125535878316404, ""final_confidence_min"": 78.23883448736066, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.349968630681623, ""min_5depth_lots_each_side"": 9.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3191358782373908, ""trade_quality_min"": 19.735682819380713}",40.73500000000001,203.675,5.454197610309698,19.735682819380713,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,257.53490336946953,134.655,1.9125535878316404,29.5,24.349968630681623,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251057_4_BANKNIFTY_CE,2026-08-25T05:27:35.269485+00:00,202608251057,BANKNIFTY,CE,4,40.263718142970454,40.263718142970454,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 5.454197610309698, ""excellent_score_min"": 40.263718142970454, ""execution_quality_min"": 96.0418433700877, ""expected_required_ratio_min"": 1.9125535878316404, ""final_confidence_min"": 78.23883448736066, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.349968630681623, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.39581566299122906, ""trade_quality_min"": 19.735682819380713}",17.685,88.425,5.454197610309698,19.735682819380713,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,257.53490336946953,134.655,1.9125535878316404,29.5,24.349968630681623,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251057_5_BANKNIFTY_PE,2026-08-25T05:27:35.270057+00:00,202608251057,BANKNIFTY,PE,5,39.72360656815363,39.72360656815363,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 39.72360656815363, ""execution_quality_min"": 96.31947000368054, ""expected_required_ratio_min"": 1.9125535878316404, ""final_confidence_min"": 76.60257520426777, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.349968630681623, ""min_5depth_lots_each_side"": 36.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.36805299963194704, ""trade_quality_min"": 19.735682819380713}",27.17,135.85,-5.454197610309698,19.735682819380713,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,257.53490336946953,134.655,1.9125535878316404,29.5,24.349968630681623,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251059_1_FINNIFTY_PE,2026-08-25T05:29:43.854504+00:00,202608251059,FINNIFTY,PE,1,42.55264408109432,42.55264408109432,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 5.002926023248209, ""excellent_score_min"": 42.55264408109432, ""execution_quality_min"": 89.17944093778176, ""expected_required_ratio_min"": 1.6146036194857252, ""final_confidence_min"": 78.77581587571683, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71866302549902, ""min_5depth_lots_each_side"": 9.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.082055906221824, ""trade_quality_min"": 25.033492822971592}",11.090000000000002,55.45,5.002926023248209,25.033492822971592,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,102.78566641646125,63.66,1.6146036194857252,29.5,22.71866302549902,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251059_2_FINNIFTY_PE,2026-08-25T05:29:43.855133+00:00,202608251059,FINNIFTY,PE,2,41.926798734865905,41.926798734865905,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 5.002926023248209, ""excellent_score_min"": 41.926798734865905, ""execution_quality_min"": 92.35069137981769, ""expected_required_ratio_min"": 1.6146036194857252, ""final_confidence_min"": 79.76048675037872, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71866302549902, ""min_5depth_lots_each_side"": 7.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7649308620182307, ""trade_quality_min"": 25.033492822971592}",16.995,84.975,5.002926023248209,25.033492822971592,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,102.78566641646125,63.66,1.6146036194857252,29.5,22.71866302549902,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251059_3_FINNIFTY_PE,2026-08-25T05:29:43.855606+00:00,202608251059,FINNIFTY,PE,3,41.31672896454484,41.31672896454484,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 5.002926023248209, ""excellent_score_min"": 41.31672896454484, ""execution_quality_min"": 90.95022624434398, ""expected_required_ratio_min"": 1.6146036194857252, ""final_confidence_min"": 79.76048675037872, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71866302549902, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9049773755656023, ""trade_quality_min"": 25.033492822971592}",6.63,33.15,5.002926023248209,25.033492822971592,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,102.78566641646125,63.66,1.6146036194857252,29.5,22.71866302549902,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251059_4_BANKNIFTY_PE,2026-08-25T05:29:43.856149+00:00,202608251059,BANKNIFTY,PE,4,39.71431191555119,39.71431191555119,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.0374538213182753, ""excellent_score_min"": 39.71431191555119, ""execution_quality_min"": 96.74972914409537, ""expected_required_ratio_min"": 1.9054997369175288, ""final_confidence_min"": 75.82430121594894, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.116393079260348, ""min_5depth_lots_each_side"": 44.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3250270855904627, ""trade_quality_min"": 12.895610475837348}",18.460000000000004,92.30000000000001,3.0374538213182753,12.895610475837348,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,256.4707370904148,134.595,1.9054997369175288,29.5,24.116393079260348,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251059_5_FINNIFTY_CE,2026-08-25T05:29:43.861306+00:00,202608251059,FINNIFTY,CE,5,39.403420409824285,39.403420409824285,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 39.403420409824285, ""execution_quality_min"": 86.77685950413228, ""expected_required_ratio_min"": 1.6146036194857252, ""final_confidence_min"": 74.39184034836298, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.71866302549902, ""min_5depth_lots_each_side"": 16.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.3223140495867722, ""trade_quality_min"": 25.033492822971592}",6.050000000000001,30.25,-5.002926023248209,25.033492822971592,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,102.78566641646125,63.66,1.6146036194857252,29.5,22.71866302549902,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251101_1_BANKNIFTY_PE,2026-08-25T05:31:27.538084+00:00,202608251101,BANKNIFTY,PE,1,50.391410909542515,50.391410909542515,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 9.252738874961919, ""excellent_score_min"": 50.391410909542515, ""execution_quality_min"": 97.14602822260969, ""expected_required_ratio_min"": 1.9177949852041993, ""final_confidence_min"": 88.3913055936086, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.384121399030768, ""min_5depth_lots_each_side"": 15.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2853971777390309, ""trade_quality_min"": 51.67798254121442}",31.535000000000004,157.675,9.252738874961919,51.67798254121442,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,254.41468273718908,132.66,1.9177949852041993,29.5,24.384121399030768,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 9.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 9.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251101_2_BANKNIFTY_CE,2026-08-25T05:31:27.538832+00:00,202608251101,BANKNIFTY,CE,2,48.676179858641994,48.676179858641994,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 48.676179858641994, ""execution_quality_min"": 96.81444119989385, ""expected_required_ratio_min"": 1.9177949852041993, ""final_confidence_min"": 85.61548393112004, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.384121399030768, ""min_5depth_lots_each_side"": 32.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.31855588001061547, ""trade_quality_min"": 51.67798254121442}",37.67000000000001,188.35000000000002,-9.252738874961919,51.67798254121442,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,254.41468273718908,132.66,1.9177949852041993,29.5,24.384121399030768,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251101_3_FINNIFTY_PE,2026-08-25T05:31:27.539440+00:00,202608251101,FINNIFTY,PE,3,44.278301343462054,44.278301343462054,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 5.643550160111106, ""excellent_score_min"": 44.278301343462054, ""execution_quality_min"": 91.78457325422177, ""expected_required_ratio_min"": 1.6132172758119212, ""final_confidence_min"": 81.1760439896206, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.121791155946138, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8215426745778236, ""trade_quality_min"": 29.43170488534641}",10.955,54.775,5.643550160111106,29.43170488534641,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,102.26184311371769,63.39,1.6132172758119212,29.5,23.121791155946138,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
