skip_id,created_at,underlying,expiry,strike,side,entry_mid,entry_bid,entry_ask,hard_stop_points,target_r,ComparableOpportunityScore,gate_snapshot_id,gate_features_json,instrument_id,instrument_class,evidence_profile,parameter_profile,strategy_version,score_version,universe_version,veto_reason,why_not_traded,expected_value_r,expected_value_status,observed_elasticity_status
202608251103_4_FINNIFTY_CE,2026-08-25T05:33:47.978039+00:00,FINNIFTY,2026-08-25,26100.0,CE,75.55000000000001,75.2,75.9,15.110000000000003,2.0,51.86541115896504,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 51.86541115896504, ""execution_quality_min"": 90.73461283917932, ""expected_required_ratio_min"": 1.5013044142775203, ""final_confidence_min"": 84.23621960888808, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.960237097154813, ""min_5depth_lots_each_side"": 9.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9265387160820685, ""trade_quality_min"": 47.21062618595214}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.50 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.50 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251103_5_BANKNIFTY_CE,2026-08-25T05:33:47.978997+00:00,BANKNIFTY,2026-08-25,57400.0,CE,158.75,158.5,159.0,25.0,2.0,51.77397659436353,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 51.77397659436353, ""execution_quality_min"": 96.85039370078741, ""expected_required_ratio_min"": 1.9107249394421424, ""final_confidence_min"": 86.38113792003341, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.264318453116758, ""min_5depth_lots_each_side"": 34.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.31496062992125984, ""trade_quality_min"": 63.621533442085074}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -13.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -13.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251105_1_BANKNIFTY_PE,2026-08-25T05:35:06.121997+00:00,BANKNIFTY,2026-08-25,57500.0,PE,125.5,125.25,125.75,25.0,2.0,58.22181763836395,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 16.882166127809462, ""excellent_score_min"": 58.22181763836395, ""execution_quality_min"": 96.01593625498008, ""expected_required_ratio_min"": 1.903524347503325, ""final_confidence_min"": 87.63601155511562, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.436373378450163, ""min_5depth_lots_each_side"": 37.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.398406374501992, ""trade_quality_min"": 74.654377880186}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 16.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 16.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; ConvexityEdge below excellent gate: 37.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251105_2_BANKNIFTY_PE,2026-08-25T05:35:06.122581+00:00,BANKNIFTY,2026-08-25,57600.0,PE,189.3,189.0,189.6,25.0,2.0,57.143991383952134,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 16.882166127809462, ""excellent_score_min"": 57.143991383952134, ""execution_quality_min"": 96.83042789223458, ""expected_required_ratio_min"": 1.903524347503325, ""final_confidence_min"": 87.63601155511562, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.436373378450163, ""min_5depth_lots_each_side"": 14.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.31695721077654215, ""trade_quality_min"": 74.654377880186}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 16.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 16.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; ConvexityEdge below excellent gate: 31.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251105_3_FINNIFTY_PE,2026-08-25T05:35:06.128104+00:00,FINNIFTY,2026-08-25,26100.0,PE,36.7,36.45,36.95,7.340000000000001,2.0,54.32438242384849,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 9.973536475303929, ""excellent_score_min"": 54.32438242384849, ""execution_quality_min"": 86.37602179836512, ""expected_required_ratio_min"": 1.5518898560224381, ""final_confidence_min"": 84.61460356810913, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.658536491969066, ""min_5depth_lots_each_side"": 19.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.3623978201634876, ""trade_quality_min"": 53.224489795917975}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 10.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.55 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 10.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.55 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251105_4_FINNIFTY_CE,2026-08-25T05:35:06.131550+00:00,FINNIFTY,2026-08-25,26100.0,CE,70.825,70.65,71.0,14.165000000000001,2.0,54.266356294655445,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 54.266356294655445, ""execution_quality_min"": 95.05824214613492, ""expected_required_ratio_min"": 1.5518898560224381, ""final_confidence_min"": 85.97131646747981, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.658536491969066, ""min_5depth_lots_each_side"": 9.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.49417578538650797, ""trade_quality_min"": 53.224489795917975}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -10.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.55 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -10.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.55 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251105_5_FINNIFTY_PE,2026-08-25T05:35:06.132314+00:00,FINNIFTY,2026-08-25,26150.0,PE,60.45,60.15,60.75,12.090000000000002,2.0,54.11402279139165,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 9.973536475303929, ""excellent_score_min"": 54.11402279139165, ""execution_quality_min"": 90.07444168734489, ""expected_required_ratio_min"": 1.5518898560224381, ""final_confidence_min"": 88.96337741007098, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.658536491969066, ""min_5depth_lots_each_side"": 7.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.992555831265511, ""trade_quality_min"": 53.224489795917975}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 10.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.55 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 10.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.55 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251107_1_FINNIFTY_PE,2026-08-25T05:37:40.403296+00:00,FINNIFTY,2026-08-25,26100.0,PE,34.0,33.8,34.2,6.800000000000001,2.0,53.095236245359,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 8.050676406046202, ""excellent_score_min"": 53.095236245359, ""execution_quality_min"": 88.23529411764689, ""expected_required_ratio_min"": 1.5258155301455478, ""final_confidence_min"": 85.03389032885362, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.626646553556018, ""min_5depth_lots_each_side"": 24.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.1764705882353108, ""trade_quality_min"": 48.14645308923471}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.53 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.53 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251107_2_FINNIFTY_CE,2026-08-25T05:37:40.404091+00:00,FINNIFTY,2026-08-25,26100.0,CE,74.525,74.3,74.75,14.905000000000001,2.0,52.716848750415444,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 52.716848750415444, ""execution_quality_min"": 93.96175779939614, ""expected_required_ratio_min"": 1.5258155301455478, ""final_confidence_min"": 84.73633446586348, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.626646553556018, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6038242200603862, ""trade_quality_min"": 48.14645308923471}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.53 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.53 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251107_3_FINNIFTY_PE,2026-08-25T05:37:40.404756+00:00,FINNIFTY,2026-08-25,26050.0,PE,18.85,18.7,19.0,3.7700000000000005,2.0,50.374624605477614,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 8.050676406046202, ""excellent_score_min"": 50.374624605477614, ""execution_quality_min"": 84.08488063660474, ""expected_required_ratio_min"": 1.5258155301455478, ""final_confidence_min"": 80.05339415160303, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.626646553556018, ""min_5depth_lots_each_side"": 39.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.5915119363395265, ""trade_quality_min"": 48.14645308923471}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.53 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 48.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.53 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 48.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251107_4_FINNIFTY_CE,2026-08-25T05:37:40.405419+00:00,FINNIFTY,2026-08-25,26150.0,CE,47.3,47.05,47.55,9.459999999999999,2.0,50.36846245894154,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 50.36846245894154, ""execution_quality_min"": 89.4291754756871, ""expected_required_ratio_min"": 1.5258155301455478, ""final_confidence_min"": 84.051345036688, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.626646553556018, ""min_5depth_lots_each_side"": 10.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.0570824524312896, ""trade_quality_min"": 48.14645308923471}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.53 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 48.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -8.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.53 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 48.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251107_5_BANKNIFTY_PE,2026-08-25T05:37:40.406161+00:00,BANKNIFTY,2026-08-25,57600.0,PE,169.35,169.1,169.6,25.0,2.0,47.63421174475775,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 7.051294867035922, ""excellent_score_min"": 47.63421174475775, ""execution_quality_min"": 97.04753469146738, ""expected_required_ratio_min"": 1.9234070604747036, ""final_confidence_min"": 85.21950484399963, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.29228807348497, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.29524653085326247, ""trade_quality_min"": 42.20603537981412}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 7.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 7.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251109_1_BANKNIFTY_PE,2026-08-25T05:39:00.103747+00:00,BANKNIFTY,2026-08-25,57500.0,PE,117.825,117.65,118.0,23.565,2.0,50.61265915060455,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 7.100731632680841, ""excellent_score_min"": 50.61265915060455, ""execution_quality_min"": 97.0294928920009, ""expected_required_ratio_min"": 1.8958904906016592, ""final_confidence_min"": 87.12482453991207, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.2858105783888, ""min_5depth_lots_each_side"": 21.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2970507107999103, ""trade_quality_min"": 48.532382650033114}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 7.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 7.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251109_2_BANKNIFTY_PE,2026-08-25T05:39:00.104501+00:00,BANKNIFTY,2026-08-25,57600.0,PE,179.45,179.25,179.65,25.0,2.0,49.52388024327418,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 7.100731632680841, ""excellent_score_min"": 49.52388024327418, ""execution_quality_min"": 97.77096684313176, ""expected_required_ratio_min"": 1.8958904906016592, ""final_confidence_min"": 87.12482453991207, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.2858105783888, ""min_5depth_lots_each_side"": 15.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.22290331568682403, ""trade_quality_min"": 48.532382650033114}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 7.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 7.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251109_3_BANKNIFTY_CE,2026-08-25T05:39:00.105068+00:00,BANKNIFTY,2026-08-25,57500.0,CE,99.125,99.0,99.25,19.825000000000003,2.0,49.40179330854607,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 49.40179330854607, ""execution_quality_min"": 97.47793190416141, ""expected_required_ratio_min"": 1.8958904906016592, ""final_confidence_min"": 84.99460505010781, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.2858105783888, ""min_5depth_lots_each_side"": 25.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.25220680958385877, ""trade_quality_min"": 48.532382650033114}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -7.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -7.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251109_4_BANKNIFTY_CE,2026-08-25T05:39:00.105536+00:00,BANKNIFTY,2026-08-25,57400.0,CE,154.225,153.95,154.5,25.0,2.0,48.045170794764935,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 48.045170794764935, ""execution_quality_min"": 96.43378181228717, ""expected_required_ratio_min"": 1.8958904906016592, ""final_confidence_min"": 84.99460505010781, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.2858105783888, ""min_5depth_lots_each_side"": 29.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.35662181877128313, ""trade_quality_min"": 48.532382650033114}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -7.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -7.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251109_5_FINNIFTY_CE,2026-08-25T05:39:00.106315+00:00,FINNIFTY,2026-08-25,26100.0,CE,71.925,71.6,72.25,14.385,2.0,44.75096629923303,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 44.75096629923303, ""execution_quality_min"": 90.96280848105658, ""expected_required_ratio_min"": 1.520295375770255, ""final_confidence_min"": 77.37740698540044, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.73087467008812, ""min_5depth_lots_each_side"": 13.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9037191518943423, ""trade_quality_min"": 21.13009198422611}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.52 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.52 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
