skip_id,timestamp,ranking_cycle_id,underlying,option_type,rank,OpportunityScore,ComparableOpportunityScore,DynamicExcellentThreshold,gate_snapshot_id,gate_features_json,required_stop_points,entry_mid,DirectionScore,TradeQualityScore,ContractQualityScore,PremiumElasticity,ExpectedMove,RequiredMove,ExpectedRequiredRatio,IVCrushRiskScore,MarketHostilityScore,RegimeConfidence,DataHealthStatus,hard_stop_fit,veto_reason,why_not_traded,calibration_status,exchange,instrument_kind,instrument_class,instrument_id,lifecycle_state,exposure_group,calibrated_success_probability,calibrated_net_expectancy_r,strategy_version,score_version,universe_version,parameter_profile
202608181128_1_MIDCPNIFTY_PE,2026-08-18T05:58:07.711434+00:00,202608181128,MIDCPNIFTY,PE,1,53.42753153075439,53.42753153075439,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 3.739977398697147, ""excellent_score_min"": 53.42753153075439, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 80.86310742774565, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.09147268043591, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5927682276229995, ""trade_quality_min"": 29.34036939313693}",16.87,84.35,3.739977398697147,29.34036939313693,0,0.5,129.155,119.21999999999998,1.0833333333333335,24.0,20.09147268043591,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.7 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 77.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.7 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 77.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181128_2_MIDCPNIFTY_PE,2026-08-18T05:58:07.712646+00:00,202608181128,MIDCPNIFTY,PE,2,53.12753153075439,53.12753153075439,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 3.739977398697147, ""excellent_score_min"": 53.12753153075439, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 80.86310742774565, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.09147268043591, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7209062821833191, ""trade_quality_min"": 29.34036939313693}",19.42,97.1,3.739977398697147,29.34036939313693,0,0.7,129.155,119.21999999999998,1.0833333333333335,24.0,20.09147268043591,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.7 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 75.8 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.7 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 75.8 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181128_3_MIDCPNIFTY_CE,2026-08-18T05:58:07.713209+00:00,202608181128,MIDCPNIFTY,CE,3,49.55433559898891,49.55433559898891,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 49.55433559898891, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 79.7411142081365, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.09147268043591, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.45260246416897437, ""trade_quality_min"": 29.34036939313693}",19.885000000000005,99.42500000000001,-3.739977398697147,29.34036939313693,0,0.3,129.155,119.21999999999998,1.0833333333333335,24.0,20.09147268043591,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.7 < 65.0; PremiumElasticity hard reject: 0.30 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 61.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.7 < 65.0; PremiumElasticity hard reject: 0.30 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 61.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181128_4_TCS_PE,2026-08-18T05:58:07.713755+00:00,202608181128,TCS,PE,4,35.23553846187069,35.23553846187069,87.0,5450c99e8b35,"{""contract_quality_min"": 0.0, ""direction_min"": 17.480225494908883, ""excellent_score_min"": 35.23553846187069, ""execution_quality_min"": 91.2852365026277, ""expected_required_ratio_min"": 1.1666666666666667, ""final_confidence_min"": 81.71826368133685, ""iv_crush_max"": 24.0, ""market_hostility_max"": 29.130974278123162, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.0033444816053536, ""trade_quality_min"": 45.45454545454922}",5.98,29.9,17.480225494908883,45.45454545454922,0,0.5,46.934999999999995,40.23,1.1666666666666667,24.0,29.130974278123162,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 17.5 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 78.3 < 80.0; RegimeFit below excellent gate: 60.0 < 70.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 17.5 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 78.3 < 80.0; RegimeFit below excellent gate: 60.0 < 70.0,direction=UNVALIDATED;liquidity=UNVALIDATED,NSE,STOCK,NSE_STOCK_OPTION,TCS,PAPER_ELIGIBLE,STOCK:TCS,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181128_5_TCS_CE,2026-08-18T05:58:07.714388+00:00,202608181128,TCS,CE,5,33.35187355459263,33.35187355459263,87.0,5450c99e8b35,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 33.35187355459263, ""execution_quality_min"": 99.67698519515511, ""expected_required_ratio_min"": 1.1666666666666667, ""final_confidence_min"": 76.51432981212844, ""iv_crush_max"": 24.0, ""market_hostility_max"": 29.130974278123162, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8075370121130475, ""trade_quality_min"": 45.45454545454922}",7.43,37.15,-17.480225494908883,45.45454545454922,0,0.5,46.934999999999995,40.23,1.1666666666666667,24.0,29.130974278123162,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -17.5 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 78.3 < 80.0; RegimeFit below excellent gate: 60.0 < 70.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -17.5 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 78.3 < 80.0; RegimeFit below excellent gate: 60.0 < 70.0,direction=UNVALIDATED;liquidity=UNVALIDATED,NSE,STOCK,NSE_STOCK_OPTION,TCS,PAPER_ELIGIBLE,STOCK:TCS,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181131_1_BANKNIFTY_PE,2026-08-18T06:01:43.742938+00:00,202608181131,BANKNIFTY,PE,1,58.797787900369634,58.797787900369634,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 5.790111934598187, ""excellent_score_min"": 58.797787900369634, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 85.80268289417309, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.056542396894134, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.16275800843382746, ""trade_quality_min"": 44.780553679944546}",67.585,337.92499999999995,5.790111934598187,44.780553679944546,0,0.5,714.3399999999999,504.23999999999995,1.4166666666666667,24.0,20.056542396894134,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.8 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 78.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.8 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 78.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181131_2_MIDCPNIFTY_PE,2026-08-18T06:01:43.745880+00:00,202608181131,MIDCPNIFTY,PE,2,49.58279096653517,49.58279096653517,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 1.2649327668051302, ""excellent_score_min"": 49.58279096653517, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 76.84042484653064, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.20491550425423, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5138452754781648, ""trade_quality_min"": 17.16894977169957}",17.514999999999997,87.57499999999999,1.2649327668051302,17.16894977169957,0,0.5,130.63375,120.585,1.0833333333333333,24.0,20.20491550425423,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.3 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 77.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.3 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 77.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181131_3_MIDCPNIFTY_CE,2026-08-18T06:01:43.746343+00:00,202608181131,MIDCPNIFTY,CE,3,49.355103068510246,49.355103068510246,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 49.355103068510246, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 76.4609450164891, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.20491550425423, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6172839506172865, ""trade_quality_min"": 17.16894977169957}",22.680000000000003,113.4,-1.2649327668051302,17.16894977169957,0,0.5,130.63375,120.585,1.0833333333333333,24.0,20.20491550425423,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.3 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 77.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.3 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 77.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181131_4_MIDCPNIFTY_PE,2026-08-18T06:01:43.746780+00:00,202608181131,MIDCPNIFTY,PE,4,49.28279096653516,49.28279096653516,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 1.2649327668051302, ""excellent_score_min"": 49.28279096653516, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 76.84042484653064, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.20491550425423, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.45581159787288206, ""trade_quality_min"": 17.16894977169957}",19.745,98.725,1.2649327668051302,17.16894977169957,0,0.7,130.63375,120.585,1.0833333333333333,24.0,20.20491550425423,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.3 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 75.8 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.3 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 75.8 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181131_5_MIDCPNIFTY_CE,2026-08-18T06:01:43.747309+00:00,202608181131,MIDCPNIFTY,CE,5,46.15510306851024,46.15510306851024,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 46.15510306851024, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 76.4609450164891, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.20491550425423, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.703164239075844, ""trade_quality_min"": 17.16894977169957}",19.910000000000004,99.55000000000001,-1.2649327668051302,17.16894977169957,0,0.3,130.63375,120.585,1.0833333333333333,24.0,20.20491550425423,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.3 < 65.0; PremiumElasticity hard reject: 0.30 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 61.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.3 < 65.0; PremiumElasticity hard reject: 0.30 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 61.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181132_1_MIDCPNIFTY_PE,2026-08-18T06:02:46.375800+00:00,202608181132,MIDCPNIFTY,PE,1,51.46944734678062,51.46944734678062,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 2.072190264742686, ""excellent_score_min"": 51.46944734678062, ""execution_quality_min"": 99.34104334803214, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 78.94596367484982, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.204320034277053, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8153756552125835, ""trade_quality_min"": 23.783783783794718}",17.169999999999998,85.85,2.072190264742686,23.783783783794718,0,0.5,130.1625,120.14999999999999,1.0833333333333333,24.0,20.204320034277053,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.1 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 77.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.1 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 77.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181132_2_MIDCPNIFTY_PE,2026-08-18T06:02:46.376430+00:00,202608181132,MIDCPNIFTY,PE,2,51.268290844575795,51.268290844575795,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 2.072190264742686, ""excellent_score_min"": 51.268290844575795, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 78.94596367484982, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.204320034277053, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7686395080707148, ""trade_quality_min"": 23.783783783794718}",19.515,97.575,2.072190264742686,23.783783783794718,0,0.7,130.1625,120.14999999999999,1.0833333333333333,24.0,20.204320034277053,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.1 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 75.8 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.1 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 75.8 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181132_3_DRREDDY_PE,2026-08-18T06:02:46.376880+00:00,202608181132,DRREDDY,PE,3,38.21381911335202,38.21381911335202,87.0,97ea730b14bf,"{""contract_quality_min"": 0.0, ""direction_min"": 8.083529808014942, ""excellent_score_min"": 38.21381911335202, ""execution_quality_min"": 88.1531600799631, ""expected_required_ratio_min"": 1.1666666666666667, ""final_confidence_min"": 83.79541429359021, ""iv_crush_max"": 24.0, ""market_hostility_max"": 23.876903196809167, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.0764262648008611, ""trade_quality_min"": 59.999999999994316}",4.6450000000000005,23.225,8.083529808014942,59.999999999994316,0,0.7,19.075,16.349999999999998,1.1666666666666667,24.0,23.876903196809167,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 76.8 < 80.0; RegimeFit below excellent gate: 60.0 < 70.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 76.8 < 80.0; RegimeFit below excellent gate: 60.0 < 70.0,direction=UNVALIDATED;liquidity=UNVALIDATED,NSE,STOCK,NSE_STOCK_OPTION,DRREDDY,PAPER_ELIGIBLE,STOCK:DRREDDY,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181132_4_HCLTECH_CE,2026-08-18T06:02:46.377324+00:00,202608181132,HCLTECH,CE,4,34.11118680945097,34.11118680945097,87.0,bd3813497287,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 34.11118680945097, ""execution_quality_min"": 85.02463054187182, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 78.22735582582659, ""iv_crush_max"": 24.0, ""market_hostility_max"": 24.6663067509908, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.1494252873563244, ""trade_quality_min"": 53.333333333340924}",5.220000000000001,26.1,-9.863604839331964,53.333333333340924,0,0.7,28.104999999999997,24.09,1.1666666666666665,24.0,24.6663067509908,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.9 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 76.8 < 80.0; RegimeFit below excellent gate: 60.0 < 70.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.9 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 76.8 < 80.0; RegimeFit below excellent gate: 60.0 < 70.0,direction=UNVALIDATED;liquidity=UNVALIDATED,NSE,STOCK,NSE_STOCK_OPTION,HCLTECH,PAPER_ELIGIBLE,STOCK:HCLTECH,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608181132_5_DRREDDY_PE,2026-08-18T06:02:46.377964+00:00,202608181132,DRREDDY,PE,5,31.68797830586552,31.68797830586552,87.0,97ea730b14bf,"{""contract_quality_min"": 0.0, ""direction_min"": 8.083529808014942, ""excellent_score_min"": 31.68797830586552, ""execution_quality_min"": 48.49397590361418, ""expected_required_ratio_min"": 1.1666666666666667, ""final_confidence_min"": 75.02578248324868, ""iv_crush_max"": 24.0, ""market_hostility_max"": 23.876903196809167, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.8072289156626546, ""trade_quality_min"": 59.999999999994316}",3.3200000000000003,16.6,8.083529808014942,59.999999999994316,0,0.5,19.075,16.349999999999998,1.1666666666666667,24.0,23.876903196809167,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ExecutionQuality below excellent gate: 48.5 < 80.0; ConvexityEdge below excellent gate: 78.3 < 80.0; RegimeFit below excellent gate: 60.0 < 70.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.1 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ExecutionQuality below excellent gate: 48.5 < 80.0; ConvexityEdge below excellent gate: 78.3 < 80.0; RegimeFit below excellent gate: 60.0 < 70.0,direction=UNVALIDATED;liquidity=UNVALIDATED,NSE,STOCK,NSE_STOCK_OPTION,DRREDDY,PAPER_ELIGIBLE,STOCK:DRREDDY,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
