event_id,ts,event_type,session_id,underlying,exchange,instrument_kind,instrument_class,lifecycle_state,exposure_group,decision_source,strategy_version,score_version,universe_version,parameter_profile,payload_json
20260821150757613707-732,2026-08-21T15:07:57.613707+05:30,DATA_HEALTH_ALERT,20260821_144126,MARUTI,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:MARUTI,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T15:07:57.613707+05:30"", ""last_reason"": ""CE/PE timestamp delta 36.00s at 13500.0; CE/PE timestamp delta 37.00s at 13600.0; CE/PE timestamp delta 14.00s at 13700.0; Candidate option quote stale 56.61s; Candidate option quote stale 19.61s; Candidate option quote stale 56.61s; Candidate option quote stale 20.61s; Candidate option quote stale 25.61s; Candidate option quote stale 39.61s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821150733249540-733,2026-08-21T15:07:33.249540+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,NIFTY,,,NSE_INDEX,PAPER_ELIGIBLE,INDEX:BROAD_EQUITY,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 5.280000000000048, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 3.9600000000000364, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 24238.45, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 93.24954, ""range_high"": 24244.4, ""range_low"": 24231.55, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:07:33.249540+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""NIFTY""}"
20260821150733249540-734,2026-08-21T15:07:33.249540+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,BANKNIFTY,,,NSE_INDEX,PAPER_ELIGIBLE,INDEX:BANKING,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 18.07500000000177, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 13.556250000001327, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 57659.55, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 93.24954, ""range_high"": 57678.8, ""range_low"": 57638.75, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:07:33.249540+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""BANKNIFTY""}"
20260821150733249540-735,2026-08-21T15:07:33.249540+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,FINNIFTY,,,NSE_INDEX,RETIRED,INDEX:FINANCIALS,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 7.557142857142545, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 5.667857142856909, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 26240.2, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 93.24954, ""range_high"": 26261.65, ""range_low"": 26233.65, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:07:33.249540+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""FINNIFTY""}"
20260821150733249540-736,2026-08-21T15:07:33.249540+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,MIDCPNIFTY,,,NSE_INDEX,PAPER_ELIGIBLE,INDEX:MIDCAP,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 4.360714285714494, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 3.27053571428587, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 14856.8, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 93.24954, ""range_high"": 14865.7, ""range_low"": 14848.15, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:07:33.249540+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""MIDCPNIFTY""}"
20260821150733249540-737,2026-08-21T15:07:33.249540+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,MARUTI,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:MARUTI,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 8.142857142857142, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 6.107142857142857, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 13591.0, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 33.24954, ""range_high"": 13631.0, ""range_low"": 13581.0, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:07:33.249540+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""MARUTI""}"
20260821150733249540-738,2026-08-21T15:07:33.249540+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,NESTLEIND,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:NESTLEIND,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 1.814285714285737, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 1.3607142857143026, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 1482.1, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 33.24954, ""range_high"": 1482.3, ""range_low"": 1471.4, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:07:33.249540+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""NESTLEIND""}"
20260821150733249540-739,2026-08-21T15:07:33.249540+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,ONGC,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:ONGC,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 0.08285714285715073, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 0.06214285714286305, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 236.49, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 33.24954, ""range_high"": 237.0, ""range_low"": 236.42, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:07:33.249540+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""ONGC""}"
20260821150733249540-740,2026-08-21T15:07:33.249540+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,POWERGRID,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:POWERGRID,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 0.2466666666666659, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 0.18499999999999941, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 272.7, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 33.24954, ""range_high"": 272.9, ""range_low"": 271.65, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:07:33.249540+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""POWERGRID""}"
20260821150733249540-741,2026-08-21T15:07:33.249540+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,SBIN,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:SBIN,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 0.664285714285711, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 0.4982142857142833, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 1041.7, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 33.24954, ""range_high"": 1044.2, ""range_low"": 1040.9, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:07:33.249540+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""SBIN""}"
20260821150733249540-742,2026-08-21T15:07:33.249540+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,SUNPHARMA,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:SUNPHARMA,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 1.6999999999999968, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 1.2749999999999977, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 1899.4, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 33.24954, ""range_high"": 1901.3, ""range_low"": 1895.7, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:07:33.249540+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""SUNPHARMA""}"
20260821150733249540-743,2026-08-21T15:07:33.249540+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,TATACONSUM,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:TATACONSUM,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 0.7642857142857176, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 0.5732142857142881, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 1046.9, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 33.24954, ""range_high"": 1047.9, ""range_low"": 1045.6, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:07:33.249540+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""TATACONSUM""}"
20260821150733249540-744,2026-08-21T15:07:33.249540+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,TMPV,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:TMPV,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 0.2214285714285771, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 0.16607142857143284, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 317.05, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 33.24954, ""range_high"": 317.7, ""range_low"": 316.9, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:07:33.249540+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""TMPV""}"
20260821150820626161-745,2026-08-21T15:08:20.626161+05:30,DATA_HEALTH_ALERT,20260821_144126,NESTLEIND,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:NESTLEIND,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T15:08:20.626161+05:30"", ""last_reason"": ""CE/PE timestamp delta 23.00s at 1480.0; CE/PE timestamp delta 7416.00s at 1490.0; Candidate option quote stale 14.62s; Candidate option quote stale 37.62s; Candidate option quote stale 25.62s; Candidate option quote stale 26.62s; Candidate option quote stale 27.62s; Candidate option quote stale 7443.63s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821150820638710-746,2026-08-21T15:08:20.638710+05:30,DATA_HEALTH_ALERT,20260821_144126,ONGC,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:ONGC,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T15:08:20.638710+05:30"", ""last_reason"": ""CE/PE timestamp delta 203.00s at 235.0; CE/PE timestamp delta 3.00s at 240.0; Candidate option quote stale 38.63s; Candidate option quote stale 36.63s; Candidate option quote stale 242.63s; Candidate option quote stale 39.64s; Candidate option quote stale 39.64s; Candidate option quote stale 36.64s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821150820645666-747,2026-08-21T15:08:20.645666+05:30,DATA_HEALTH_ALERT,20260821_144126,POWERGRID,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:POWERGRID,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T15:08:20.645666+05:30"", ""last_reason"": ""CE/PE timestamp delta 19.00s at 270.0; CE/PE timestamp delta 17.00s at 272.5; CE/PE timestamp delta 15.00s at 275.0; Candidate option quote stale 26.64s; Candidate option quote stale 43.64s; Candidate option quote stale 39.64s; Candidate option quote stale 20.64s; Candidate option quote stale 16.64s; Candidate option quote stale 31.64s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821150820651823-748,2026-08-21T15:08:20.651823+05:30,DATA_HEALTH_ALERT,20260821_144126,SBIN,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:SBIN,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T15:08:20.651823+05:30"", ""last_reason"": ""CE/PE timestamp delta 16.00s at 1030.0; CE/PE timestamp delta 3.00s at 1040.0; CE/PE timestamp delta 4.00s at 1050.0; Candidate option quote stale 21.65s; Candidate option quote stale 24.65s; Candidate option quote stale 24.65s; Candidate option quote stale 40.65s; Candidate option quote stale 19.65s; Candidate option quote stale 23.65s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821150820657123-749,2026-08-21T15:08:20.657123+05:30,DATA_HEALTH_ALERT,20260821_144126,SUNPHARMA,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:SUNPHARMA,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T15:08:20.657123+05:30"", ""last_reason"": ""CE/PE timestamp delta 32.68s at 1920.0; Candidate option quote stale 13.65s; Candidate option quote stale 14.65s; Candidate option quote stale 60.65s; Candidate option quote stale 60.66s; Candidate option quote depth unavailable; Candidate option quote stale 50.66s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821150820661664-750,2026-08-21T15:08:20.661664+05:30,DATA_HEALTH_ALERT,20260821_144126,TATACONSUM,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:TATACONSUM,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T15:08:20.661664+05:30"", ""last_reason"": ""CE/PE timestamp delta 54.00s at 1040.0; CE/PE timestamp delta 103.00s at 1050.0; CE/PE timestamp delta 19.00s at 1060.0; Candidate option quote stale 14.66s; Candidate option quote stale 117.66s; Candidate option quote stale 88.66s; Candidate option quote stale 34.66s; Candidate option quote stale 68.66s; Candidate option quote stale 49.66s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821150820665887-751,2026-08-21T15:08:20.665887+05:30,DATA_HEALTH_ALERT,20260821_144126,TMPV,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:TMPV,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T15:08:20.665887+05:30"", ""last_reason"": ""CE/PE timestamp delta 323.00s at 310.0; CE/PE timestamp delta 31.00s at 315.0; CE/PE timestamp delta 15.00s at 320.0; Candidate option quote stale 43.66s; Candidate option quote stale 12.66s; Candidate option quote stale 353.66s; Candidate option quote stale 30.66s; Candidate option quote stale 43.66s; Candidate option quote stale 58.67s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821150802684042-752,2026-08-21T15:08:02.684042+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,FINNIFTY,,,NSE_INDEX,RETIRED,INDEX:FINANCIALS,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 7.753571428571116, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 5.815178571428337, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 26234.95, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 2.684042, ""range_high"": 26261.65, ""range_low"": 26233.65, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:08:02.684042+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""FINNIFTY""}"
20260821150802684042-753,2026-08-21T15:08:02.684042+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,MIDCPNIFTY,,,NSE_INDEX,PAPER_ELIGIBLE,INDEX:MIDCAP,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 4.342857142857091, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 3.257142857142818, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 14856.2, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 2.684042, ""range_high"": 14865.7, ""range_low"": 14848.15, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:08:02.684042+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""MIDCPNIFTY""}"
20260821150802684042-754,2026-08-21T15:08:02.684042+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,MARUTI,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:MARUTI,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 8.142857142857142, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 6.107142857142857, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 13591.0, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 62.684042, ""range_high"": 13631.0, ""range_low"": 13581.0, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:08:02.684042+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""MARUTI""}"
20260821150802684042-755,2026-08-21T15:08:02.684042+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,NESTLEIND,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:NESTLEIND,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 1.814285714285737, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 1.3607142857143026, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 1482.1, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 62.684042, ""range_high"": 1482.3, ""range_low"": 1471.4, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:08:02.684042+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""NESTLEIND""}"
20260821150802684042-756,2026-08-21T15:08:02.684042+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,ONGC,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:ONGC,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 0.08285714285715073, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 0.06214285714286305, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 236.49, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 62.684042, ""range_high"": 237.0, ""range_low"": 236.42, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T15:08:02.684042+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""ONGC""}"
